,source_id,ra,dec,l,b,parallax,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,dr2_radial_velocity,dr2_radial_velocity_error,r_med_geo,r_lo_geo,r_hi_geo,cube_id,pmra_deviation,pmdec_deviation
205,266846631637524864,75.85923651184258,53.12163420733134,155.53053042985172,7.023077291167285,72.17340591451902,4179.373,1302.1185621203924,0.022615874,-1537.6442792268324,0.016486105,65.79973,0.1856846,13.848116,13.844784,13.851254,282,-1226.7891596756288,1456.528302159363
274,523433578540463488,16.799809785868064,63.942745992881164,124.66201666560114,1.1239545136721583,66.36663573327061,4119.3257,1546.9442483739479,0.013699653,319.0294431936024,0.01628202,2.7436407,0.19114101,15.061804,15.057525,15.0653305,282,-1471.6148459291842,-400.1454202610717
10057,491805851686912000,52.83590579258067,66.72554589521889,137.8089364157088,8.591695123252277,20.15551140506615,1366.6189,1191.4934067979698,0.008063617,-1066.357841167769,0.013010703,-161.1347,0.4737416,49.555904,49.517555,49.591984,282,-1116.164004353206,985.2418641002997
30847,523313040665475968,17.123653708587792,63.5152601027932,124.8323063535054,0.7064645471175217,13.277149010881738,866.228,1046.5834123207258,0.012507111,-89.71161477151756,0.016366579,-115.17398,0.53319305,75.12615,75.0295,75.22058,282,-971.2540098759621,8.59563770404823
152,188771135583573504,79.78833900872726,40.09609817127969,167.68373661369685,1.5411330955275024,79.6021083335795,792.43976,520.5689114669946,0.13219275,-664.487871734592,0.09714893,66.53473,0.14077222,12.5573015,12.545563,12.572234,283,-501.96218617772547,571.882624912107
730,3456337827237371264,86.51057429433878,37.28238239239905,172.90603921705414,4.409330253887317,47.85510637674717,2446.6902,486.4104953996589,0.021543106,-510.13921153506703,0.012760092,-28.937887,0.16777942,20.880243,20.87171,20.888998,283,-467.8037701103898,417.533964712582
1681,204358907633155840,70.40451819316198,42.116606972149675,161.73619169584782,-2.778397628185517,36.64702967075256,893.866,534.6309373780439,0.04513841,-414.946302794463,0.037006855,112.66506,0.19623436,27.258533,27.224733,27.292204,283,-516.0242120887748,322.341055971978
2457,254503754623418240,72.93393558425788,45.83165590842477,160.08643328078077,1.0150661243368508,32.230393056668674,1096.2566,372.12682536366924,0.036904622,-553.5830667829341,0.028433308,30.043392,1.0382555,30.989698,30.958965,31.023157,283,-353.52010007440015,460.9778199604491
2992,185773832524949120,74.50051442591169,34.26711537942387,169.8502890086229,-5.314248975479136,30.09189858995713,996.25366,581.569189675496,0.03366916,-203.20510944731421,0.023876505,39.16224,0.13107927,33.190536,33.1588,33.22174,283,-562.9624643862269,110.59986262482919
3155,3445879616230046720,83.25875035618887,29.388091947387284,178.15403977392256,-2.0847219240704806,29.522664293706296,1574.9346,-322.7574679639982,0.023003107,-178.45641162053641,0.015144408,31.192991,0.4819258,33.83953,33.818897,33.859722,283,341.3641932532673,85.85116479805139
16491,161437856332541440,72.02943088008867,33.15955266660318,169.42082605488275,-7.609728523577095,16.872722269194245,1059.2373,357.39622542565894,0.020790337,-86.03884316618482,0.015348729,-23.480595,0.85783386,59.16513,59.105095,59.225613,283,-338.78950013638985,-6.56640365630021
18805,159938504725939840,73.28622347119259,30.787975214203843,171.95857603226574,-8.27570937610459,16.0886227590175,944.7365,357.81140162458513,0.01996974,-758.8128142090721,0.013164113,21.944738,1.0603734,62.07486,62.013046,62.13497,283,-339.20467633531604,666.2075673865871
48,3101923001490347392,103.07278431613713,-5.17372829320013,217.63573185061713,-2.1673839034415723,114.35472221987995,2733.0854,-543.690347077658,0.028971028,-3.5153137420418212,0.026677793,-7.203856,0.14990102,8.742636,8.739596,8.746167,284,524.9930050967967,-43.30467302925674
49,3101920046552857728,103.07260095888746,-5.19006973623282,217.65021324399603,-2.1749777395811285,114.29110218630719,5212.006,-576.3310639517254,0.02290138,-13.043765139907665,0.020435125,-8.270993,0.3634224,8.746981,8.745741,8.748723,284,557.633721970864,-33.7762216313909
372,2927791352138805504,107.0272138479481,-22.814159191803096,235.15660931400495,-6.729588965533248,59.86741486638655,4024.0583,-411.6282824504957,0.008785734,-228.93070035801338,0.015816081,19.362593,0.303846,16.695133,16.691843,16.698986,284,392.9309404696344,182.11071358671484
1053,3032390401547521024,107.70441054807327,-14.431684088143642,227.9616931069922,-2.3410074944766035,42.865613818540965,2391.0032,-472.4897882127286,0.013391569,303.9979750409534,0.013066675,70.76682,0.2010755,23.314919,23.306406,23.32337,284,453.7924462318673,-350.81796181225195
1715,3003813372780260864,98.59837768162252,-7.888394326119721,218.05648664217924,-7.358824517026774,36.502540596043126,1705.3564,-330.0731666522184,0.020877127,129.1004210688761,0.021291733,45.068398,1.157698,27.386494,27.368025,27.403051,284,311.37582467135707,-175.92040784017468
2932,3033005406506033664,108.95931641149,-13.048694778534458,227.30042808247663,-0.6200860690883166,30.344010983158466,1236.2175,-510.85241685936796,0.017998716,176.96412584613591,0.019460669,66.790565,0.24073315,32.929916,32.900375,32.956078,284,492.15507487850664,-223.78411261743446
4299,5718332793774528896,119.48549318569698,-16.56133281976862,235.34174220814702,6.552187274401125,26.66954933495472,1253.214,-399.22990929859463,0.019602837,-21.14501365494484,0.017433979,90.35031,0.28544182,37.473873,37.44341,37.50328,284,380.5325673177333,-25.67497311635372
5519,3353573072458196736,105.32367510740056,13.801932790412216,201.6653493353445,8.39186448732144,24.5210923259233,549.8482,415.49810273907735,0.04743418,-97.40221421781408,0.04236554,24.90383,1.7946402,40.705704,40.648598,40.778194,284,-434.1954447199387,50.58222744651552
9126,3061833330071395328,110.53875417741305,-1.861591668820007,218.11287250171645,5.972526725680292,20.79197449126707,1172.0538,-369.91196825674473,0.018267928,255.33601834488596,0.0153951915,98.95503,0.31019518,48.026623,47.986465,48.071865,284,351.2146262758834,-302.15600511618453
17292,3031190692624185728,110.30268419938872,-15.360200433041731,229.9527224395271,-0.5506284269096215,16.58991235162183,1078.1406,336.7230034019163,0.014729508,-407.56031935851524,0.013060171,50.375805,0.27938053,60.19468,60.143856,60.245235,284,-355.4203453827776,360.7403325872167
66,5412250540681250560,146.12137189336056,-45.77909735114582,272.24322282522576,5.6588017321408355,106.17268218621597,7533.43,-462.6209234113973,0.014188146,-582.6676603018338,0.015172922,46.956875,0.36751905,9.416105,9.414883,9.417227,285,419.1842535207204,590.5858065813611
70,5425628298649940608,144.94009578928657,-41.065969983608085,268.4599695279489,8.635391189800862,104.0957433164141,5929.505,-527.1472498748954,0.016793549,357.0394241266624,0.017592795,17.784607,0.2017999,9.603929,9.6026125,9.605456,285,483.7105799842184,-349.12127784713516
112,5412947081295024896,147.782210929189,-43.50488163509864,271.67885001126945,8.15957402487045,88.67366322546205,5140.4937,461.602651657524,0.015424761,-471.87967423788234,0.01916241,-9.651432,0.1702933,11.276573,11.274375,11.278796,285,-505.039321548201,479.7978205174096
147,5640565607657897728,128.20875984158528,-31.497462976881874,252.26501367621924,4.971555985161912,82.20799300166873,4622.397,-1113.7390982321285,0.013030536,762.4197048630538,0.020226894,14.728065,0.1501858,12.162493,12.159834,12.165183,285,1070.3024283414516,-754.5015585835265
530,5698188160215537920,119.51999609542028,-25.627721070822666,243.13594103356013,1.8816527319169911,54.15647728067208,2962.6658,362.4094079521119,0.01204851,-245.78600837342842,0.016375473,-8.115242,0.14020476,18.458588,18.45191,18.464062,285,-405.8460778427889,253.70415465295568
773,5534742080239458048,120.01176098791326,-40.042428238007275,255.65313302305117,-5.302945738185175,47.26302094136735,4569.9854,484.13132513846017,0.011790517,-677.3975599880528,0.011009173,7.290274,0.21197414,21.152534,21.14723,21.158949,285,-527.5679950291371,685.31570626758
1396,5596797039059063680,121.75390919459994,-29.40451664155661,247.39019266609304,1.558515879091936,38.95805236436632,2256.1387,339.6440105416952,0.013609256,-355.1480078938252,0.01706452,-15.763081,0.14525981,25.662632,25.649155,25.672234,285,-383.0806804323721,363.06615417335246
2564,5410453732524556672,142.7494369368878,-47.38593956668337,271.5886871289774,2.9156748583653633,31.833834547591326,1868.5339,371.1936391355002,0.018540127,-395.8679262408449,0.016181495,24.826601,0.18653896,31.402803,31.385603,31.423761,285,-414.6303090261771,403.78607252037216
11766,5319503122800645504,127.40431172631583,-54.275250574081696,270.41365188112235,-8.877001769193118,19.077648401003103,1631.25,-428.56466353265773,0.01355463,133.53845372222287,0.012932428,63.831696,0.42231706,52.39236,52.3594,52.428467,285,385.12799364198077,-125.6203074426956
13324,5431016421022794240,141.04965528050204,-37.07913297890082,263.4630690967315,9.443546950051815,18.259320016039254,1579.5131,395.1806127198199,0.008754368,-771.4351001673739,0.011538133,208.52444,0.791129,54.74904,54.71381,54.785492,285,-438.6172826104969,779.3532464469012
101,5369480397355535872,175.83729025207458,-51.84293422356801,292.36146337270594,9.625900628541492,90.73352543490094,5259.0015,654.3030203629564,0.013715183,-539.5169693455008,0.014528917,3.210656,0.26464793,11.018497,11.01623,11.020445,286,-744.6615376421915,502.71189849257473
2598,5359745012164917632,163.91240575894318,-52.17040844718322,285.53941925542716,6.747605642091405,31.692027441029847,1919.641,-652.5090302804712,0.017936315,115.20789120506541,0.015914744,5.5987587,0.41944388,31.540697,31.524529,31.56075,286,562.150513001236,-152.0129620579915
9250,5897335485810398848,214.57727548122878,-52.40521833093025,316.1169659198959,8.22847106696216,20.71645087949993,634.20734,-1064.5081290393962,0.038206715,-387.9563440979248,0.04461065,140.79237,4.576556,48.240112,48.1637,48.30648,286,974.1496117601611,351.1512732449987
9986,6061388186966894848,193.0429716572698,-56.57541828740024,303.03360756999575,6.2961867967253315,20.20533778593704,819.9458,-687.3572443682161,0.017337594,-219.70822478473303,0.02039318,3.5462554,0.23270336,49.442375,49.393894,49.503754,286,596.998727088981,182.90315393180694
10691,5859393710380907776,185.7991094039812,-67.6304086377182,300.2408356406517,-4.906341182811289,19.72892050373745,1180.9457,-750.5194857186538,0.018796634,256.4212648802298,0.019021217,33.910393,0.1799798,50.658936,50.62267,50.695805,286,660.1609684394186,-293.22633573315585
11253,5867249411709782016,211.12237863781795,-60.58491733554428,311.78693903106586,1.0247721567804309,19.33474262527697,1501.2847,-807.1920420738581,0.011396011,-150.24042967728866,0.012964979,193.58023,2.7942452,51.625217,51.585266,51.657776,286,716.833524794623,113.43535882436257
33,5975663354131618304,259.75125274377365,-34.997795092684065,351.8417331384529,1.409878144369392,138.0662741149332,4873.203,1131.5170733698837,0.025284708,-215.5688956960665,0.020072456,5.6770945,0.25323027,7.240612,7.239102,7.2419486,287,-1170.3600719331027,117.77123254498142
50,5951165616611763456,259.7726543146931,-46.63575837613547,342.3018912286222,-5.271502960173301,113.75134443945775,1567.9698,1029.6095441964615,0.085671164,106.93496669702823,0.073817015,26.03561,0.19670802,8.7889385,8.783745,8.795132,287,-1068.4525427596805,-204.73262984811333
52,5951165616635298816,259.7685324639266,-46.63635961449501,342.29977692189016,-5.269518301003013,113.28575402688406,263.32132,952.0351652393872,0.48283255,138.38030784958903,0.42960048,25.05777,1.0711033,8.824037,8.789234,8.856864,287,-990.8781638026063,-236.17797100067412
197,5835113573101867520,243.44525038267332,-57.57678559702253,327.4908101984337,-4.699284927051237,73.54824313531948,3999.5337,-854.0397394406546,0.020775883,-1411.4654556946618,0.01741263,8.895606,0.17833827,13.591557,13.588224,13.594515,287,815.1967408774354,1313.6677925435768
256,5902750168276592256,230.43977568214885,-48.31885569587278,327.0704755207467,7.381127472938487,67.84669435693799,1129.7673,-1623.2748018634263,0.060733754,-275.5476122093827,0.07235296,-68.663185,0.1631026,14.735769,14.7205515,14.746809,287,1584.4318033002073,177.7499490582976
1113,5941478335062267392,245.66670680193164,-48.65771383389599,334.6841925148391,0.7468598690150298,42.212799011205234,2094.0493,-587.201761759561,0.022515096,-484.4877791612596,0.015742527,64.82149,0.49696845,23.671997,23.662645,23.682735,287,548.3587631963419,386.6901160101745
1704,5904539176758763520,221.2859873042985,-49.91801264819215,321.0069122271354,8.920908785100456,36.57337077566114,1534.9087,-665.2116578029803,0.02400802,-390.3202405363452,0.026746638,-6.467571,0.20349012,27.32563,27.307873,27.34262,287,626.3686592397612,292.5225773852601
4640,5942248371137635712,246.0848640862391,-46.7374174651064,336.24806905809214,1.8968098912829232,26.03467652111876,1515.9822,-499.2796892640631,0.01765528,-779.3433544894564,0.012302011,141.08864,1.1038833,38.38245,38.362354,38.406765,287,460.43669070084405,681.5456913383713
5318,5902593247350801280,230.23817754324284,-48.81875715386542,326.6827640259474,7.035087379951743,24.859175092000175,1237.2626,-503.3532291043607,0.024225827,-105.45277728616112,0.017548442,-34.297928,0.7249902,40.19666,40.16525,40.230484,287,464.51023054114165,7.655114135076033
296,2118424350249708800,278.82950726264227,45.74565421210253,74.39569275800766,21.730785325471125,64.23584173579249,5372.6997,452.36175503345856,0.014467267,363.46612115134076,0.014469481,-32.09769,0.17956334,15.561369,15.557935,15.565119,289,-453.58557797895213,-357.42257628335625
536,2110851841872084096,278.8265881157872,41.48734774831591,70.05216985258345,20.423499242399327,53.781734364996524,2376.0295,375.72765913271616,0.026601931,-29.637556115767204,0.030019581,-80.37056,0.43513167,18.585249,18.57715,18.592186,289,-376.9514820782097,35.68110098375171
1650,2110978521928761728,279.5099886506705,42.66549889077703,71.4159963110627,20.32005041664674,36.88113087503292,2471.3909,293.0893453537619,0.017370265,64.18459752026044,0.019074328,31.944242,0.19452195,27.0997,27.088913,27.109463,289,-294.3131682992555,-58.14105265227593
25752,2118352950713453824,276.6549542374874,46.08466853618478,74.28658855070155,23.27785548008998,14.253912052708639,844.3771,-349.0010041771637,0.0225913,200.3536013382009,0.020252075,-84.93497,0.24511407,70.08916,70.02443,70.160286,289,347.7771812316701,-194.31005647021638
15,2261614264931057664,293.09759805108064,69.65345106254792,101.29640987500859,21.871893703413377,173.49391001786597,2319.2231,597.3842379704172,0.115345165,-1738.2861023860867,0.10216282,26.57642,0.1642887,5.763695,5.7607574,5.766001,290,-568.3268011822664,1773.3466759491023
435,2246581329639103872,304.3858330649528,66.85501172532437,100.46354296167175,16.91332169148764,57.20405217305612,2755.3079,468.6837090609632,0.02758816,297.58896862597277,0.025212254,-4.332744,0.17812404,17.475517,17.470062,17.480686,290,-439.62627227281246,-262.5283950629571
992,2229668951018122112,334.0959759546688,70.9442135471197,110.8783021107678,11.795985237020538,43.78639014812944,3221.004,862.8296004351645,0.016800972,-40.69232497487799,0.016851893,-4.8572884,0.27644745,22.825068,22.819439,22.832478,290,-833.7721636470137,75.75289853789366
1351,2088887447842531584,298.97339689106826,51.274347367000104,85.0844464279185,11.607472244269752,39.36815689767173,2931.1174,472.26216352557196,0.01801246,346.72728266989475,0.017850017,-47.70821,0.6391389,25.384111,25.37606,25.39205,290,-443.2047267374212,-311.66670910687907
1883,2125370033920918784,271.96125032568267,52.79819118209126,80.8179330818267,27.705920570025587,35.33564296625769,3110.2139,-395.30832477906637,0.014942986,-71.48445066980545,0.015368669,-91.73709,0.63013726,28.282372,28.27427,28.292055,290,424.36576156721713,106.5450242328211
2425,2277839861099828480,312.94406804178556,74.78288685968165,109.04700822746308,18.83819666551654,32.37630967800608,2148.5598,401.98066838033253,0.018466331,575.7488524623208,0.018679712,-30.327549,0.17180343,30.870207,30.854807,30.88441,290,-372.92323159218176,-540.6882788993051
5776,2285089319219646976,325.2449396891239,78.82496099942838,114.20612414594342,19.333298903077754,24.177164139769786,1556.4166,1028.76410081798,0.020893622,526.3513770968573,0.02174534,46.15285,0.43226585,41.35415,41.328205,41.379097,290,-999.7066640298293,-491.2908035338416
131,1088813933689615872,113.60946222158073,62.940999988434626,153.59281480790972,28.789141931428695,84.70006581982092,5059.771,-495.56725523449285,0.0156179285,-109.91666306728042,0.014783203,-41.918278,0.16900764,11.801198,11.798982,11.803755,291,524.7008094087868,38.03441322729903
211,567659818855055488,50.351214978167995,79.9685443981029,129.37098227390186,19.026706232228477,71.65856556711978,5181.938,410.0899489670118,0.013853712,287.87506822568264,0.015812792,-13.520943,0.29262465,13.948936,13.945566,13.951773,291,-380.95639479271796,-359.75731806566404
411,1139252071109797760,119.05927122870598,80.26593957502311,133.67602574701257,29.432621640595514,58.291899886624634,2977.2747,-476.1593730046099,0.020622553,89.32955805147142,0.026041923,-7.9204006,0.15169692,17.147121,17.14162,17.152637,291,505.29292717890377,-161.21180789145282
580,540136568911394944,5.853328308291732,77.18949370674841,121.33182805286896,14.40489153171187,52.26920080385856,4431.2485,-837.4275392665952,0.014799214,45.15536907999602,0.0148295285,-64.79854,0.2749805,19.119986,19.115562,19.123804,291,866.5610934408891,-117.03761891997742
607,550301107233576320,65.49943035167864,75.13902554613937,135.28033290495688,17.590923248153995,51.414150392748944,2800.549,541.6207914547289,0.01722038,-486.97034907508754,0.019243993,32.640526,0.21682875,19.438734,19.4322,19.444674,291,-512.487237280435,415.08809923510614
683,215395053733297024,84.5454985120725,51.4462230783122,159.9282476926051,10.50346066417417,48.927411766032876,2286.79,-549.977425435389,0.020304902,107.57279057042996,0.014420824,-45.904186,0.13905467,20.424358,20.414955,20.43445,291,579.1109796096829,-179.45504041041136
1390,2281893657394021376,359.51736438063597,78.60781411675364,120.21376853969417,16.01870179485212,39.03652716582513,2860.7559,474.64021963327843,0.01745246,-136.9682576568396,0.015686417,4.016198,0.3998847,25.612534,25.604797,25.620855,291,-445.50666545898457,65.0860078168582
2378,562826090863378560,32.07816911916554,80.21974777835992,126.29976617769258,17.854456652809777,32.62288553683877,1673.6755,475.94718907387687,0.024469327,-287.93641733522463,0.020565994,-11.219661,0.65698403,30.627956,30.607216,30.647646,291,-446.813634899583,216.05416749524323
5404,558869979304646272,28.37952575172772,73.96252854419957,127.2599927738311,11.614705854696199,24.715100085536136,2193.2686,546.4564111239179,0.011651254,-172.15473575961408,0.012899208,-34.023468,0.26639903,40.427303,40.40947,40.444473,291,-517.322856949624,100.27248591963269
504,893214796542513280,109.88247151982931,32.8285502595512,185.35146328185525,19.794002758588658,54.869175912893716,1815.6755,408.43401722434385,0.0324612,-347.3853928564481,0.02726116,-70.04637,0.6870357,18.212685,18.203472,18.223404,292,-421.9362556753843,247.74249477546851
666,978615483876384000,105.41444095163097,48.37674997399732,168.4450033758592,21.543857646144897,49.24284381033107,2178.8757,546.3758938502301,0.022624094,-432.0094216065809,0.02148292,-21.772625,0.19095227,20.29311,20.28294,20.30166,292,-559.8781323012705,332.3665235256013
1406,937667952870488704,101.52864958435119,32.55462309419331,182.86429644074715,13.176052507586554,38.87330918426547,2257.2095,-461.4615506923732,0.01893273,103.26348989442104,0.015741052,-32.687664,0.53199536,25.710436,25.698769,25.72342,292,447.9593122413327,-202.9063879754006
1413,937667952871051776,101.51863811140593,32.556123453071386,182.8593681854124,13.168951025237254,38.828138208813535,1804.9446,-456.2626633433236,0.02096874,99.86964361281478,0.016810695,-31.996338,0.19018337,25.72842,25.71615,25.741587,292,442.76042489228314,-199.51254169379436
1634,945133361945623552,99.65736672592642,39.40332534806576,175.77763211965484,14.53870743674349,36.97063221513066,1577.9344,378.3014468471007,0.02283587,-52.533903102951854,0.018919127,-35.878807,2.749898,27.028826,27.012386,27.045734,292,-391.80368529814115,-47.108994978027724
1703,880495478530513920,118.39165275381612,30.59691391215582,190.17438916792977,25.92743629347698,36.566620528819186,1522.7843,706.6709901290797,0.023387002,-1835.3940444413206,0.015198396,-234.3216,0.22987542,27.32354,27.308998,27.340889,292,-720.17322858012,1735.751146360341
1743,870758684590736896,108.46930807992815,25.01098646661653,192.50529816365454,15.7611432054464,36.31405243697299,1444.1134,-405.4063271039509,0.02315812,-88.49392373747412,0.019519717,-54.417393,0.14441143,27.509832,27.492632,27.529783,292,391.90408865291045,-11.148974343505458
2355,865962683591073408,111.70789702757294,21.535561717887308,197.05301467986823,17.14097191481055,32.680305911987645,396.38007,-315.46944349186913,0.08804224,-20.83367362507556,0.077259704,50.34813,0.3312636,30.549297,30.456799,30.627596,292,301.9672050408287,-78.80922445590402
3494,975193460091316992,113.88787399205876,46.17338045048329,172.3755083819723,26.54235115717004,28.619986414484234,1466.2113,425.889770994866,0.019107701,-451.7673541198717,0.014522379,-37.712597,0.94069034,34.931034,34.90758,34.951477,292,-439.39200944590647,352.1244560388921
5298,942619500406595712,97.41948761431031,35.89056981187706,178.31232006451694,11.476214942558725,24.878116821898693,1653.371,349.8485071344756,0.017334512,-380.2797705543546,0.013181731,-13.897083,0.18835181,40.13811,40.10881,40.159386,292,-363.35074558551605,280.63687247337504
253,672091364541849344,117.07514854485704,20.363715703599137,200.23719061711785,21.319596579930863,68.03336375534937,3047.1309,1450.0374715502585,0.02375046,-992.054978382924,0.017634124,53.433094,0.9906812,14.689325,14.68406,14.6940775,293,-1480.7944403501203,920.7700770083214
2413,3147366882214364544,119.71195540180442,10.129868644373767,211.32694031736537,19.52337673701227,32.405473559169195,1035.9435,447.90399373396986,0.03209199,24.658862615436476,0.020160275,45.69811,0.21281871,30.829815,30.803717,30.855476,293,-478.66096253383165,-95.943763990039
4022,3072544153868881792,130.49568010167286,-1.5681404569999258,227.84113007801247,23.590257980572087,27.232983317288753,1127.6659,-708.8279385354158,0.022651775,183.52032466585555,0.01948279,158.64992,0.9769109,36.701286,36.677246,36.73395,293,678.070969735554,-254.80522604045808
8901,3038445240276115200,123.37010161784357,-9.470885670911093,231.14822238633678,13.447478572879564,20.945565320748702,1352.2125,939.0453178322749,0.018617604,-1167.6080531808493,0.014332399,142.352,2.4389834,47.635212,47.599506,47.668785,293,-969.8022866321367,1096.3231518062469
188,5684037136313018368,145.93572009719549,-17.784076029964655,252.18642122359051,26.073176220836952,74.58454496592636,3887.387,-1419.9695896150583,0.021152487,226.09120785086048,0.017922979,95.75343,0.88809866,13.407547,13.40439,13.41107,294,1352.260447976942,-245.38028452840777
1348,5452492082132835840,166.97418043057004,-30.175156666953004,277.7305696762507,27.58069510537156,39.39745889595018,1897.3318,-505.3713803012609,0.015582519,-132.29294597067076,0.01769431,12.579542,0.17784396,25.368153,25.35587,25.378708,294,437.66223866314465,113.00386929312346
2478,5684146705223059456,147.8491930485128,-17.739557755539053,253.5742691688233,27.409811107160447,32.08204563690039,127.38945,424.81851556769806,0.2585757,130.90746421467827,0.22257063,79.09944,0.61261153,31.100641,30.870558,31.3152,294,-492.5276572058143,-150.19654089222556
3871,5731252295913584768,137.10269958751732,-15.145678743667276,243.97155560785538,21.362681958622687,27.584365596627467,1207.5575,-533.7354325052678,0.017809587,-200.55663519208025,0.0173777,67.0715,0.15774652,36.221355,36.19684,36.249252,294,466.02629086715154,181.26755851453296
4741,5443514638412096256,161.38720206910452,-35.35215583856443,275.83245870095675,20.809942443169444,25.866149199063805,1599.1227,-893.1490816437861,0.013848601,361.6094781428012,0.016040154,69.25239,0.4946272,38.64401,38.618153,38.667015,294,825.4399400056698,-380.8985548203485
4926,5631222984331124864,140.5821378257431,-32.14718565754301,259.59544363951727,12.616122959040108,25.540503665374274,589.2019,-630.3517090309574,0.026287958,289.94971386599474,0.04231063,27.344597,1.1459349,39.11881,39.061935,39.179207,294,562.6425673928411,-309.23879054354205
13830,5454640218615659392,162.07043312433635,-30.120920440186758,273.52167868422987,25.62554012518734,18.024969492903846,1197.4302,-599.2301109707496,0.011185779,56.667595235991264,0.012825552,77.00768,0.67616904,55.488613,55.44378,55.535923,294,531.5209693326333,-75.95667191353856
65,5381537023379295232,176.62052057636615,-40.498565145629904,289.79155241295547,20.709943784100474,107.30243385622761,1228.9167,-1530.9705104799332,0.06000649,403.2865748639044,0.07325505,16.898405,0.1482209,9.318137,9.3116,9.325289,295,1437.0976699566818,-446.27135727228017
68,3478127463341507072,173.61931513361625,-32.82768460705796,284.7727971945327,27.315798456595633,104.6132883058554,3783.1614,-670.2301626896037,0.035807688,822.3992428347119,0.026112903,-21.97431,0.15340964,9.556386,9.55422,9.558918,295,576.3573221663523,-865.3840252430878
157,5378886891123024512,175.25617537001182,-44.40411484982858,289.8968488193527,16.67814677271656,78.22675647892444,4288.1255,-660.6340786458122,0.0164701,242.09647458907287,0.01347592,13.526802,0.18292506,12.779212,12.776548,12.782297,295,566.7612381225608,-285.0812569974487
348,6080301367488384896,196.23375386410433,-52.446460645439096,305.02195797279313,10.370507925173035,61.3202021352086,3044.346,-786.0977851714334,0.016087461,-795.7454921782808,0.017123453,38.990128,0.13777034,16.302183,16.296526,16.307411,295,692.224944648182,752.7607097699049
998,3460347849221303296,178.9583533444811,-38.28168277300529,291.0822379551595,23.307259588375075,43.678833029933806,1906.6492,624.1210522003835,0.021944137,-295.7618913008721,0.016268468,18.491928,0.48627672,22.883955,22.870623,22.89642,295,-717.9938927236349,252.7771088924963
1590,6128366415218881536,186.6962483313444,-48.913552660206726,298.7661737657805,13.758691649615514,37.22107095867945,1502.8491,-642.0917737310344,0.023250272,-80.61109818674296,0.016689718,30.586044,0.120891295,26.850025,26.832928,26.869005,295,548.218933207783,37.62631577836717
1612,3459773354395918080,181.1560339464786,-38.2745960184833,292.91772731688746,23.685145661423874,37.074888140925545,1757.485,640.7818294486968,0.01589171,-226.17352267127382,0.013138233,-7.273872,0.31630918,26.948465,26.932323,26.962135,295,-734.6546699719482,183.18874026289802
2276,6161806515182527616,203.63858343699104,-38.90896389343475,312.04209223332373,23.19886528512252,33.10876268980465,1240.8342,445.18298120464453,0.023597568,-393.8796913566804,0.022551471,82.08588,0.16799565,30.174412,30.152601,30.195215,295,-539.0558217278959,350.8949089483046
2442,5389590533737965824,167.79966095219487,-41.093016218287,283.3280939700652,17.931779538779715,32.30526122455542,1651.6338,-1251.0766668377687,0.019788653,-137.0483348185954,0.019460687,67.83085,1.1245438,30.94705,30.926132,30.970024,295,1157.2038263145173,94.06355241021961
2495,6172473118001192576,210.23399491481786,-31.796784107232934,319.7662801749245,28.79296883153107,32.047450960601594,1464.1381,-694.9836322081316,0.021926653,96.65020593847836,0.023856081,-20.257992,0.3452463,31.171133,31.150757,31.19323,295,601.1107916848802,-139.63498834685416
2868,5380306876026603648,179.61211650285622,-41.923194312330416,292.48667300950063,19.871307008155235,30.605777373646763,1873.1096,-770.1554519887776,0.011940398,-266.41475986642484,0.01168284,160.1574,0.19328842,32.646374,32.630875,32.6611,295,676.2826114655262,223.42997745804905
3550,6092221001248304000,217.55356829428726,-46.95226444542822,319.92474508147467,12.6344532800052,28.40534250383913,1674.5187,-636.0224636447998,0.021415807,-396.3559931173379,0.01825816,-22.918926,0.45390388,35.170383,35.15295,35.18614,295,542.1496231215484,353.3712107089621
24976,6162332730663543936,200.4281654300476,-39.3107016105543,309.29712192916276,23.186580926512946,14.396176174591803,100.20643,-738.6250700019822,0.16308208,93.72869917640557,0.117370404,136.65599,0.44792086,69.2648,68.46246,70.00634,295,644.7522294787308,-136.71348158478136
538,6051948158061617024,246.30145684486567,-21.93886317226759,354.82117510758314,18.745023065346547,53.738931981345196,2525.3728,-571.0298221590906,0.024022017,-337.7985058980569,0.017905824,-62.588837,0.5186915,18.59354,18.584866,18.60082,296,506.8938291933033,256.3417846809566
713,6228695270698475392,222.3826145220022,-26.10660595947719,333.5419147258555,29.65439658573072,48.25719724733583,1416.5077,-1201.5378254722727,0.045880977,-185.49279720087748,0.04739799,-35.29676,0.6928004,20.705145,20.691195,20.719828,296,1137.4018325064853,104.03607598377721
717,6228695236338166528,222.37518072685268,-26.109865958353627,333.53339007506077,29.65495044713339,48.228099975196294,1434.94,-1199.8887168849342,0.03654113,-186.93427496912216,0.038083844,-33.691532,0.48516423,20.726242,20.713795,20.738276,296,1135.7527239191468,105.47755375202189
900,6213789290343029760,231.4896875063614,-26.705827245952094,340.7626388671512,24.592517145811005,45.09819351935687,2234.738,-818.9139087859926,0.020857185,-9.97190903585144,0.01551086,-133.31967,0.2730049,22.159765,22.15133,22.16871,296,754.7779158202053,-71.48481218124883
