x,y,z
26.0711590884313,8.368533568464642,-32.64678374420282
36.242879048030304,12.54310478363278,-46.63565895093813
17.970857409298503,5.519244286294521,-23.140685522861787
49.81819686278745,20.079908285688408,-67.3564558677377
60.52128422490662,16.961799240544117,-83.39768411524335
53.55605811290663,3.387361088480434,-66.54984258528204
28.628075306769375,3.943391780304508,-34.6790303540499
29.876075348314018,-1.8329214044783226,-31.08025854798586
86.99795285980272,-5.024048102979462,-89.88217540769139
62.695523631430696,-6.861909469945284,-74.70310317476758
64.33052137238039,-11.76500655535695,-56.96541217452678
30.689719949332588,-6.845043226579261,-27.444812981075106
84.32692880271851,-10.762504414477611,-72.61635051846224
33.46825865083998,-16.24442388395936,-23.75476984252937
78.65234459357382,-45.2066207324686,-62.172406899551454
54.61634563758739,-22.84952507861392,-45.06301591891078
78.01583740687448,-28.285316184578015,-63.10709302682944
14.452620466612027,-5.41073140349594,-7.76063177231157
38.976553011278114,-19.180834069856353,-20.18417217104589
70.6832015722283,-35.4265231476567,-32.85655553813354
58.127337276323175,-20.655102683459802,-17.003799109292537
45.295592941541116,-10.841508084913327,-5.109521784572362
53.75256856864784,-3.7808654156534636,2.0819033029304874
18.012402866718507,-1.9277255619810383,0.3473577399311506
57.94642216219435,2.9536221528516347,4.492283510941644
100.24269325642967,1.4391295205405734,12.776251422861499
55.95680861735901,10.982261832008168,4.74963852919633
95.19301698476686,20.583797126440476,12.861268134162215
76.6732628117058,18.623043367224483,14.375264864409916
17.082427099035996,8.092486161321231,1.2810293407312254
52.49333997947313,23.313069872508958,3.0073119205699412
57.93126354555841,41.187356669002156,-2.829767769631077
30.508668550169535,19.35239574063133,-0.1553055945937246
109.01568442392184,89.80695469788628,-14.464286026468619
51.77384234592835,48.13458219154279,-8.692477137542461
26.158474064800554,22.687946849282504,-4.081999904396474
78.38103858253953,64.19871127487596,-13.764887588912377
67.04301147403805,49.03144294552995,-7.7411352077822215
41.24709698190116,44.35202822256039,-18.152827133518752
7.996400764028806,7.940613597028254,-2.4609788145381057
32.48783132729718,33.94326271668551,-20.440561449928744
9.441262894042614,11.028044698137954,-6.832413702440951
35.35214448102224,41.07361179244616,-41.09876123421732
17.408280293753823,22.79736776491423,-19.33984471437087
51.61028886678963,57.00989118422734,-54.02512004702707
42.20851041924661,59.30790930998809,-48.26942288129314
14.090881538542723,15.572961840728288,-21.73672753837954
27.455883795065446,29.24726964347243,-40.731090338815065
22.7923226735485,18.581130477557007,-41.275367293664445
44.427796591888956,35.141645381608555,-88.69355140644237
8.962755974830499,7.415605000174497,-14.789593033385765
70.9141808774883,56.37969713485829,-114.2248762515413
27.767403722885366,11.26952812349353,-50.49702370318491
9.362784783929493,4.753399256696684,-17.870320201970653
58.781598022140024,18.07069538501196,-95.44218807523866
4.068930299590613,1.7677562760448957,-6.632672539368937
23.63893025602559,2.065762841223536,-41.41229816030715
46.34765777185022,-2.816781756745722,-74.32881655168171
37.00706148302075,-8.286634973149452,-53.28520955705085
77.5736899504617,-9.272874119823218,-103.66755546391448
100.81603568183229,-23.269562919706765,-170.88933692818534
24.397143512902634,-9.430791556371682,-27.92897655096177
50.766506038917136,-20.068066264133414,-54.589589486093345
68.83619882605387,-26.05463239863464,-77.78564408640932
30.347166126587368,-21.412149174688736,-25.2449289793976
48.225317106709774,-32.64641131242799,-44.02643694857553
16.366675937301498,-10.823155838369239,-16.089667160855726
28.797591158941884,-19.62152674998094,-13.864328780540736
61.89595886405641,-41.25949379946519,-32.792782771509124
82.61574767260267,-56.053155383130964,-46.7917801063951
28.63560130573227,-16.307903615731245,-4.595842213492988
44.86290635809113,-24.410185561780178,-14.490977795661777
81.71977159303977,-46.84087068729236,-23.54411746428461
62.759430461354775,-39.81578911875919,-20.445735131160053
121.79547099727515,-77.61184535849227,-34.63579020633227
37.573786821259766,-14.29122779828348,-0.7209246479020036
89.08002074286186,-27.089859476850297,0.749939082585129
102.10546602371224,-31.950103432276926,-4.3985010712287504
66.62390008391597,-25.313632088330152,-0.5693308035632354
101.75412127076622,-13.095573878154974,15.847274193364
22.000289448017277,-4.9056491539474685,2.9344018322537764
75.67426326346325,-14.331614929334213,9.308179713972063
48.66903389534625,-10.45865961975334,7.860445257738981
100.56987757974757,-30.775309088813753,15.194005325824957
62.16180069634455,0.19620043690125155,15.273114531252356
20.7027857013886,-2.0135185765628103,4.760924790601556
50.77359054437776,10.627125044301662,15.426583242615791
147.59798798724694,40.215941236321974,45.35851271410405
96.98334847961449,18.105581538485577,29.289113757582307
71.62066071913335,13.881181567793007,25.36496296511764
40.51938365751204,18.611771178552285,11.644027550027513
81.63213798861844,44.632857699635636,23.44944129224462
29.154290156965274,21.90352288797823,5.836493324316611
56.89309745383096,42.476207989378466,9.528572416083893
40.05716763385578,45.96138900812081,-1.5453950554595874
17.757108882807927,19.70637772268113,-0.2018564124962168
67.58433366911844,74.14046085792707,-0.0004586591708743981
26.92354724093285,38.21133385236893,-7.820597376724403
15.330605664303258,27.77684667051086,-12.925409490192186
58.58579330530873,112.35023818018973,-60.805141021557525
37.336370340017986,78.07673813819906,-40.45000062458789
30.812088992617213,53.88255698051582,-23.835534426557718
18.79182068584716,35.01502121686976,-27.94738906789618
35.98903495353662,67.02998232233452,-56.05250730249335
18.039242580217213,34.12388531760669,-44.31362923068115
35.11376961258015,58.283350660821554,-79.73591966351488
4.6066569641879385,6.807406895943116,-10.47105596550514
28.395961931876293,47.55736493396105,-69.70018985937058
29.688721524398808,70.31929700694869,-100.29900709791784
10.781966244270295,19.618448442105993,-20.372056536554375
10.698356076013265,13.188115217372609,-30.90197445698963
34.510266513952956,28.423138200455785,-79.1131571290768
19.82580419985312,27.411981507522782,-59.51088058746774
22.20509172443311,9.683987842131458,-59.99730093006049
12.801237642447306,6.315423842053781,-34.60924620677428
31.249978795222752,17.96877205224372,-96.5044302071885
5.9939855705739005,2.1190084852124236,-16.96411786274833
27.850550099655106,-0.2446861541114794,-70.17222806206661
6.006587387433837,-0.07473067151938236,-15.489304744720128
18.142312433059377,-2.244873419974743,-44.80595662032737
36.59935821351194,0.1224731158747477,-107.07525136237253
31.53991347786821,-3.6874342284189425,-82.63844881988825
6.774246705813027,-3.308949887658901,-11.859373420047387
28.75527600724093,-20.04630066305901,-37.76363874782422
54.58244878048739,-30.96299711952888,-73.89952547522346
34.908955436470684,-39.043392612817705,-34.00151488421415
61.48281548674835,-66.22359115261547,-51.93052030220121
73.38039271398058,-81.18311155733635,-75.27610377628697
88.15365339308215,-100.07925335607004,-112.4820048488244
89.84093196606338,-109.92436227053288,-112.99397329489916
27.952005268590632,-27.580102350770897,-15.336869951604406
92.8747023854269,-93.89408634901054,-55.05645154412247
61.20887731508836,-49.66094043492998,-25.727596205690972
94.27137453848151,-78.74261622313276,-42.233728917015725
44.24820321584203,-34.1050144701686,-3.674992605653863
78.06314847360665,-48.797388383996264,-5.61140104581258
53.99369140948367,-29.597507667698995,7.357173510277782
27.679927667723977,-16.36713708065512,3.0246970064876164
70.57304927571604,-35.42173305506484,17.187765654472457
80.50255548227472,-37.74536032647766,12.186470889230776
150.1576834774946,-86.38732554733252,-0.5113629203354847
68.80859615125021,-41.610096833237904,2.746076449220973
96.48089881480215,-24.391924071562983,37.02770944405504
47.13242679393269,-14.801546391624006,13.388106743121353
13.075590788301968,-3.9202255891615976,5.145125195275157
82.44316716581145,-8.694361215386193,34.337589469866955
43.15373069726401,-2.2580997346853473,17.961467491210847
104.20961369783582,-1.6382909839024953,37.90131201104443
8.427026848843038,-0.6084522395192876,4.213188424692503
40.922780285114584,9.699693454660647,19.994582238101803
71.5301274033771,24.823183534084244,30.701587540423798
34.00600252950913,17.62167311940297,16.443448830077774
40.6634904179751,37.517309504485155,16.27376787346051
57.51819128656847,62.87023456731717,19.899943579001473
78.77904839658892,91.31736664016995,31.972197662246565
26.963593600478795,36.374095919850326,4.989303537253506
51.82656948561017,81.40824957694137,8.078688106636672
45.225482640118706,60.755248589939754,6.434931353170756
56.67830270514393,73.59177728984747,16.931656734880335
4.457457543240135,9.59843873064347,-0.7201447534021299
27.584712318105108,49.08524402760829,-3.790864539090778
19.770185617180083,34.43832060388068,0.17895320442895007
46.180264139495776,107.47961359446604,-24.954768646343815
18.11431287844385,50.23855072935264,-20.007050843673884
33.29019078474458,83.60523303886659,-33.82490468795392
40.34678029892805,99.25287721529021,-47.630158984355106
47.32315512113114,97.5573124368455,-32.767197567795556
3.7379355098196476,11.431024931216015,-3.615988515290793
9.342337217145133,34.2115961564707,-23.043802083914745
26.74611418549281,80.47392865228444,-48.95192560264883
16.636093691346623,61.37100455298969,-42.11646350750689
39.88253301052564,116.56147328889395,-74.00717350159384
24.944633544575225,77.56555437845236,-66.08853040389855
12.830154312862366,30.711544766072535,-87.53080641435318
11.377499537482528,33.55310971312956,-59.10686302875867
7.472247529465703,18.577302486360118,-43.560058765339136
2.717328064992393,9.207792344224721,-20.098498038911714
12.62337766533303,27.248593344658133,-69.3129052487861
8.886952773646353,7.023376281377375,-55.179774902968404
31.47432340645918,9.027272144737264,-162.13133166226083
17.794360954686873,14.989284127098339,-107.44574778587092
15.2148466385581,28.338086579128756,-110.97430341373261
21.06907717164471,3.087122543456047,-93.83879999251482
10.112062356602323,-4.451461686391569,-44.62604646619942
18.004230586485416,-5.9714310463135725,-114.95176306633596
13.167165037742565,-12.423514418534783,-39.49979543966248
30.7274844138857,-28.185396240581717,-93.03824056915644
38.351996414972476,-32.021035102483566,-111.59960274469273
24.69386709265217,-20.89225191424576,-78.12334250395148
19.66397439558334,-22.98040697254196,-36.567897238297114
37.024761736035146,-61.7401827954212,-39.35281263898967
49.254626000286116,-87.54598969638813,-48.73940015399888
23.02789026921826,-38.22585091968311,-28.167785646892806
3.7331144137470575,-6.267484003960975,-4.068946344103198
63.91605589843307,-111.87023572578475,-81.14239495578198
8.393018377334794,-15.27424311896227,-10.984397699115789
39.941597304951515,-66.82731033129409,-56.23744432073923
73.83978200739305,-82.70658132511035,-26.30376030670447
31.655681225138846,-42.93703445456128,-16.738548639599983
54.215756167780434,-76.11617187820517,-39.39178743684437
95.84132240761366,-125.08541877346948,-34.734056044246515
64.96566537779496,-77.61642130081191,-21.88251336559351
143.16402288529983,-175.87013274492108,-79.81776944611578
73.98288031776272,-77.9820781289316,-13.09597578947558
58.747002428979854,-65.99820545524635,-6.212090923764521
37.71638783680528,-36.46397574548886,-0.918371664232433
84.67666140220088,-79.7271519779938,-0.5348259492896771
75.04439802755547,-75.08193665407958,4.890477321990305
83.47010421318771,-100.634517769111,-14.58149919467392
53.357970743511494,-38.49443201337549,15.18952592160446
89.58976519028687,-63.71159758419413,19.027424998322164
16.53659934172307,-14.043187990204444,3.9826895155015096
90.87614669883254,-54.272578892392055,28.156639546009586
39.23592486992888,-16.066098015368308,19.77162563040445
102.41106349877913,-36.40278674104222,41.90368862502397
17.5318639893993,-8.36032889800201,7.374330097799806
78.96133708201805,-31.096253806964437,36.921549603199566
106.83758553460248,-37.12074462564705,57.933560994009724
64.17600449733206,-29.17995065221397,33.60861477776602
89.03980340951577,-26.07775158377128,44.52232213314064
91.04940753549626,-53.17719168757139,46.89898046602159
37.602990295306306,-5.020038809873623,23.24430538576979
67.55110408525297,-9.393601327211202,46.42891860072404
77.79792287541949,-21.042322050009727,50.88983339660327
19.710630730859073,5.49458196439266,12.771434168624634
44.450604790231516,11.212120852049507,29.450355401318383
78.6482999702028,19.92234323089652,53.632625865167256
93.34471203567321,23.358826023174778,66.86779371286359
31.25112479578439,20.238168319441662,22.329662874974645
99.12389635671605,50.9679571130176,68.96305725128087
70.05199632936707,38.11057902399937,53.637266739138475
58.133466341713586,28.09103909726299,44.71641106286737
52.957705448591206,37.121368060766734,44.31293362858378
29.583849844314965,34.510806730074606,19.56714717384122
22.152959452387154,37.75431316271355,10.6124359646913
55.91171611174413,97.28405962691969,24.791298750185042
41.13119874865094,90.06764702594027,10.593253587357143
46.60304210466377,138.83563040023876,10.321966014424078
14.747109264351334,39.94759023796957,1.660431210844978
43.79804648738086,109.07791271753523,7.160579613157712
28.194265303378128,79.61899815189416,-5.796216498945401
32.37872795090784,111.14918364087862,-10.851177811580621
35.775232152036665,120.0759438015987,-18.064569268983206
8.967130229982057,49.0858169828586,-15.11627539965651
22.953440095999845,113.14265328496356,-30.74309573136688
16.214162434613204,133.0265235180657,-37.52305153079757
12.2635069612516,100.91749417269027,-43.15862204360724
17.351829465520677,76.77751612625448,-37.27608966978896
4.573357834794706,51.50823762884138,-31.564453287612725
3.922622393714159,98.04266918056544,-51.348934261505185
16.702147797247537,96.75165617076308,-52.10242621395643
-0.4453951812494108,41.946710915639315,-42.96729009289077
0.3403229264724321,19.86824427931102,-22.670564454786902
-3.3371477829261678,42.022035391118656,-59.550979359028
1.5818771915598564,58.33871066754409,-86.42294629181723
-9.15491384348604,89.9786589154667,-127.2009311047733
8.240434298657743,87.13639424493007,-81.67545255514253
-0.8434837797386451,21.389914312598368,-54.20497739066678
0.11039640179318617,11.864720823562289,-24.676148483863543
-4.1950242485152645,46.11735611646445,-105.8393220751584
-0.0969739601884636,44.44540455625342,-84.76433759208797
0.05026977333323107,57.15014042185276,-119.20688359413113
-2.7015703419527224,26.986811356564104,-48.6490448086818
-7.5236910533703405,73.72741191163686,-123.89724099305376
1.280859945364932,5.526320196073381,-36.15733597227102
0.8958688577868825,2.4921016016687125,-64.85781199993552
-0.4561186186776866,1.3408301233394353,-90.56110760439215
-7.681048509172961,1.3166930513222388,-135.28845801835047
6.706252525717508,10.952257597710112,-116.16650494255396
6.440831746870425,6.08435635917929,-147.40116936823125
1.6811801842478866,25.91987531335719,-111.8953814418958
-0.9078991145907533,18.33774841055442,-67.92692369003476
5.633896112370274,-6.9652432653930285,-66.39859366806371
8.469632197452599,-16.771041554664,-139.07212830547456
-1.0265439914358963,-2.9421728345819202,-131.2345594108716
8.425849201564493,-18.812288648714244,-41.914111982707546
20.402788701922507,-37.998912644003724,-76.33711249349078
3.6467676481171805,-8.429457102682202,-17.840006046442745
9.907252929054833,-29.475643753838455,-86.40943804572635
37.1393673745883,-61.28480512609637,-176.03659810996896
16.17428464101909,-34.69792890493713,-42.73573151491759
33.188054457941575,-72.22219527464753,-72.83711050106993
18.98085159911074,-50.20349885641311,-30.36804261937667
34.69045641222052,-91.37449980381052,-58.67889124183112
38.177614960391615,-98.87099521873901,-76.30181867758503
72.8055169228085,-173.4767902009507,-126.03508352236707
64.1932062884904,-160.1191198800534,-104.79926926365474
41.33902501540908,-109.05627236196496,-58.60480216297521
65.8153360555407,-177.68688481409032,-101.59614034825817
38.51672847651365,-78.80812090432781,-35.96746815384847
33.96523256559725,-95.73376899618549,-44.76628485303057
24.87196126323601,-44.75703620816894,-9.642729890109145
60.84665440990724,-106.12434110295811,-20.102339802820474
41.75418356021683,-76.4810716044607,-21.66480048145726
50.595198907734314,-93.1795698310312,-30.319873369696623
69.55855268263684,-95.59340503298657,-12.666632386248086
33.58835543907908,-43.388048818713706,3.935928345688384
123.31901464876275,-153.42131802227513,12.83827665770331
58.394590179628814,-82.71689417380965,4.426609322854839
78.28443560378928,-119.9809080711154,-0.998708199213425
30.703341012020047,-28.279395318035693,13.985926308455655
54.85861871065432,-43.61543654578105,27.78055826794311
62.70364100100388,-65.23430226379107,28.347499710113023
97.80515108233365,-97.16623271965099,45.03721679362309
72.58028274901659,-55.30744618757493,39.644936595559955
90.08624388584909,-69.97969274093965,40.29588550870851
90.93717578376427,-33.70491278190987,65.59824503310074
40.12757648421674,-21.911154999112238,28.729886930382158
129.80976342785007,-80.471388466898,93.01970434388936
70.91169408399527,-52.10221376534664,48.861213934018885
99.0617081772184,-65.03155943300787,64.88053084316748
78.92494942068193,-7.806263647854604,71.89590286460877
41.43946583841201,-8.416243548563568,36.062823667680426
74.5945916860802,-23.08427206459285,58.99040471361074
97.85449290331523,-19.18318304317906,85.77067993258068
66.53261963951081,4.989805068799312,64.81881869142636
29.123018107756018,7.573775122103357,28.44868336430582
32.1148231735394,24.46041170570004,33.52436361175629
60.18641170000897,41.8428897407524,67.68582465252803
74.06996175670734,53.19619853766768,81.9674144697502
26.734749588027963,37.0037609896849,28.330112746956686
51.3070165226358,85.04498460473849,50.465379773567314
21.25928360591294,54.512476300098974,20.524769967835557
5.287094552796722,10.66996354534426,4.891675122699482
61.494849507791706,142.14878591223714,42.31307702166225
7.39252986468777,33.10394170931037,2.1216428175572153
15.340036848737608,74.75362392172624,6.282274396474283
3.8712380154597152,61.020388405966,-1.1076688329360835
17.82676230081019,124.77888966900966,5.189503980787859
3.269229108921126,60.9199967059621,-13.602910814884888
12.917059664525734,167.6185970648414,-40.119938266049374
2.6933088104949032,137.84778569091688,-25.25922917402791
-16.03508011336662,93.82426381436181,-52.10878824412614
-4.876478274875391,55.30433811584284,-29.619389502466927
-8.03434105695587,125.72107900356451,-79.82656024965894
-20.28033784464958,132.25981928035034,-96.89198202316283
-19.185034447601296,100.14921604296886,-69.47416604136639
-1.465349892594734,103.16792015166874,-40.50538312361038
-14.231193676043828,71.713842653523,-76.54628041759182
-9.886395032458063,39.536637800682676,-42.988852586994014
-20.86820117644289,105.16270283910482,-101.69562066732544
-30.56376987151629,120.32220408866826,-114.83496519873822
-12.83701678222101,70.3701964090177,-62.79695705009514
-27.03877296083777,74.78990836033756,-103.49254091719362
-33.29949050913862,101.35583280635325,-115.63128519895776
-39.141803458037785,110.3474302339007,-145.5632018715071
-7.259402551213562,16.966372011132602,-35.97121380146979
-16.016832609894205,26.625459756142572,-68.91758634437427
-22.656945522742667,41.42312195082749,-100.38532846986382
-23.184967583813297,55.52672570833325,-106.36743871929909
-15.772482247206028,40.772395173330096,-68.17284886268877
-34.418618517282006,73.76617469586574,-113.96891648756272
-23.352351358146215,44.41162218520864,-125.53080376006304
-18.436420025731827,27.10841817726677,-86.08995765404983
-10.180179476740085,6.063253625687079,-66.80959537006228
-11.486951260024483,-3.213221613215888,-112.03785324428853
-4.959126525938073,-6.874999496867933,-46.329238844826875
-11.053168541458462,-14.01392581525469,-86.48398832269598
-15.323136220096098,-10.852609485233216,-103.96575960864307
0.44396112527215004,-16.461777166862635,-30.443364565017532
1.6817624793481087,-26.13177454683313,-51.7852650881498
1.1240828959381333,-38.76217563550901,-70.05564281702944
-3.34195667315891,-50.00572398434664,-99.22604411298899
10.194089550007591,-46.398197761110374,-49.16426472498376
30.634437507732443,-151.05081522289356,-139.6335248445568
24.770370384805286,-102.35670998782102,-90.02677820169545
31.652321886029686,-119.12040933025617,-97.59993470143104
11.225134055789043,-94.23944044858534,-106.14137848239095
33.037327485766994,-138.21462218519565,-106.13918119856476
8.311104392442813,-75.44531600156526,-87.63743344822402
19.235577312952547,-93.81592484850569,-70.2368560077542
10.577427903641254,-47.35817717178285,-21.603094367988717
30.91100034828807,-105.36278284888364,-38.86495078877207
14.750589419080322,-83.78310557679582,-51.03828366778146
20.605009061206275,-141.1355815161876,-90.71747724771905
26.948380219350824,-138.3100948334964,-44.76222788179339
33.1432193064939,-105.08501622624686,-27.18283387151574
17.245175677649303,-65.66704950420929,-17.01141232360398
18.00110480093169,-46.50418408956648,-5.337073120631504
37.25203431697085,-91.52783197422227,-1.2120456007699458
51.29357859062878,-148.08718615737536,-43.218696310709646
64.15982446746456,-155.38125737889004,-1.9631975873104477
48.60406578308515,-127.81577811527819,-10.22246724276352
38.03713109644046,-147.72830109119724,-44.095769234466964
24.027053395732292,-43.788920989790974,7.061387574176986
56.56836487791506,-104.82960005645683,36.567393204322
51.850663932632514,-97.83654758108912,1.5584319904243928
43.33857857402949,-51.119418545549266,30.114076922517675
16.396005493625417,-19.10719201327135,11.878812232961357
71.89057978127724,-91.38939941142007,60.655436912416434
63.991307171760994,-76.50397436560573,65.90646043311115
76.24931125193167,-101.89455910210518,48.77229633171031
45.856792672704195,-31.59013897217575,48.66939224251978
28.834394393083958,-25.993761642120717,26.26532274612126
19.372793515035674,-13.43992100275111,17.7100456089574
2.131824638778654,-2.968565480354502,2.182824153155949
40.015215760806946,-10.246639976767435,46.7074423581092
71.42726372165565,-12.435355615789547,91.03232481155423
42.92985442701638,-6.4292568471888805,64.79962277849181
87.29139541706442,-38.93280925224344,90.90452599924058
91.74879230408732,-13.813877356527207,101.9130381368349
98.6885883928062,-42.705615767183104,105.40102584806257
3.834910626526835,0.20146639868927851,6.209751171583967
26.25108567680538,9.028670160705259,38.2346037013522
37.989317828186955,-0.17219565182157137,47.91232485596656
43.85466534197805,6.41634131863242,63.379067036856156
25.050428864056915,23.913282493559546,38.30233299533562
82.70145740607263,58.72572421751774,130.01263391314092
57.849048584770955,42.87450906345828,99.4411802081911
5.386722645526841,5.129741414640141,8.53325399473105
45.772362634743864,42.58100889989512,68.91715435585994
55.435424038254006,62.60077852398492,79.80049026972131
13.582951573296542,25.406575010309126,23.408642773422798
28.21610034004148,71.28897806544558,50.30397812128495
9.509012293093306,43.74394379235451,20.58698391658966
16.64700541067911,86.63077777803558,37.29128199805631
29.042108282021886,92.02527961483545,42.88479178531365
42.643432735584945,120.23755979684877,65.68265258694146
29.296569054432933,99.35444861915194,60.20741475200722
1.7235600479079634,41.48707743591026,5.800951336784159
-0.10699103269735327,231.11321861136582,-0.19275336311216407
-1.7555431868579165,82.81817361037113,6.721402312636041
9.34969499089578,100.58029188986214,18.076325530742153
7.28502076581155,74.66725632907317,16.18711502758895
-13.363273227397404,91.28040166438362,-15.948032771287458
-18.407393861825845,136.07880610398536,-33.78125166430115
-6.920339533203434,50.864602436888866,-9.558983162535364
-11.06099857301503,128.35239847602202,-32.58511867272625
-14.344434696954146,133.89235964071673,-3.8232094441588798
-18.192578497185103,99.3638361291992,-49.104530933342105
-16.330789345237644,57.974139002023115,-29.292961498233836
-41.325980638498656,126.14613156924119,-58.400991992184956
-29.057504917596145,102.53874130478187,-63.56859808509879
-17.981788082832104,36.34658899657437,-36.6751846441191
-41.9556390845636,61.422092540827094,-81.89076048350755
-28.46792318097955,71.78165485498789,-66.1563289469668
-40.05686585092276,95.38464584299095,-71.01716837327841
-40.598857086312655,115.38598265466737,-93.91160158768041
-44.64266644509349,82.00129512412202,-96.44413917669631
-39.026636076936036,82.13198292313606,-84.62508582708504
-37.603834887421385,33.82717994057939,-92.32146175293367
-36.547483495813566,59.539855395404814,-107.80549916060306
-18.850562673004983,18.73004805857143,-45.35066215733117
-52.06714592206876,67.56615219089173,-167.18416553843332
-39.97455542527233,49.71840337218613,-97.29921480373011
-37.98045032481282,57.15932293402859,-86.34627866762662
-8.518559910642445,1.2046993836478523,-25.009847007380596
-16.770591519657312,5.38675976932805,-47.16188410001325
-27.792469380353015,5.455078340175352,-76.56847731756623
-25.290881385855144,1.3084177752978858,-101.18876348528079
-41.72149898528833,5.728393963726145,-109.86197922054714
-10.17355187970353,-7.886082593672215,-35.98425968757724
-20.570116792272614,-17.22469100532187,-74.87500142442967
