,source_id,ra,dec,l,b,parallax,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,dr2_radial_velocity,dr2_radial_velocity_error,r_med_geo,r_lo_geo,r_hi_geo,cube_id,pmra_deviation,pmdec_deviation
233,5046323965616929792,48.13118384752778,-38.085680838985176,242.31883159187714,-58.55846671721917,69.38747579869145,2514.0508,1263.0161525610654,0.02295895,732.8574531458999,0.032369535,59.72607,0.4880324,14.408051,14.402399,14.413357,258,-1171.013411350012,-709.4310975335618
1655,4842581574771373184,57.64906251069964,-42.562756525962676,247.95417683842533,-50.68191524188317,36.83739125926081,2647.9631,198.01145781196766,0.014157556,624.3499074038027,0.016361011,23.960875,0.15193792,27.138277,27.12801,27.148401,258,-106.00871660091411,-600.9235517914647
1845,4753355209745022208,40.893041519323845,-46.457211267551386,261.57817248579266,-60.65669585936667,35.61427887433883,376.1454,75.8852586557606,0.083543345,-527.893696470351,0.1089685,33.924587,0.31889588,28.060799,27.993324,28.131186,258,16.117482555292952,551.320052082689
878,4708607629114652032,11.165312596304016,-65.65281899170009,304.0528356197016,-51.46067955037986,45.3558843976139,2554.9902,157.63926545371467,0.020534646,-741.9129958953331,0.022072805,95.188194,0.15847036,22.043573,22.035429,22.051472,259,-54.868440700530584,729.7212371158682
1330,4906784051581971200,10.11468419994352,-59.45262733734352,305.53679370213024,-57.62005859839854,39.59120919706224,964.51483,883.5138717108204,0.038492426,444.30976598610704,0.034146603,3.0807915,0.13577412,25.247742,25.221577,25.273321,259,-780.7430469576362,-456.50152476557184
1776,4901420874379682304,0.6342375827618464,-63.40444976476982,311.96517684744765,-52.857723030305856,36.13781317405237,2392.481,-500.1807034835621,0.015814282,-551.86441853277,0.016410578,62.769733,0.5671023,27.670168,27.6572,27.683857,259,602.9515282367462,539.6726597533051
1933,4900637266186106752,8.770656713789384,-63.697479869348406,305.96487050204865,-53.33434991294574,35.033589931281085,1303.2417,888.4818437030984,0.030187225,-517.8822545615475,0.027727596,3.482405,0.16741472,28.531195,28.507023,28.555182,259,-785.7110189499143,505.6904957820827
7023,6487709801833043328,358.0617891737743,-61.4287691208352,315.01146227369867,-54.28947858385924,22.652930153167034,1931.965,179.17174079300509,0.011709364,-814.7522844363878,0.011371223,-27.865412,0.19121607,44.11465,44.09858,44.13498,259,-76.400916039821,802.5605256569229
9037,4924552709243456256,5.737285930697521,-52.52848575452804,312.85687767224556,-64.04731845352727,20.874102731953652,1653.5846,114.28278362768378,0.009829954,-474.50971913333535,0.010790409,-61.78445,0.2502877,47.866955,47.828884,47.894005,259,-11.511958874499697,462.31796035387055
216,6508776375901968640,334.5683625481559,-53.62987304773594,339.0056902241851,-51.387609294730204,71.09384614454987,1282.4698,441.22964916542867,0.057686992,-629.7500845409968,0.05701009,-12.7400255,0.15310922,14.063746,14.0542,14.074673,260,-371.49145067343403,550.3970839815869
740,6558265325547297536,330.865476878099,-50.646121627598184,344.8050555777652,-50.53556465677457,47.756568277591136,1907.8475,346.92182037140907,0.021715252,-486.31514781535316,0.021183327,-9.887934,0.35122344,20.93248,20.921535,20.94126,260,-277.18362187941443,406.96214725594325
845,6569895822110445440,333.6644324990778,-41.38517850480005,358.6481037699294,-54.98067750544345,45.91464271570334,1137.564,570.4238812516875,0.02510031,-790.4965021335823,0.029711606,-19.104374,0.14798218,21.762585,21.74646,21.77985,260,-500.68568275969284,711.1435015741724
1816,6511657371244871680,335.65055910506527,-50.8121625279775,342.62604613267825,-53.254484305588996,35.87820526708649,88.48175,156.10598388885967,0.36825287,-1048.6992517733308,0.47005785,-3.4270582,1.0661467,27.871874,27.564379,28.145046,260,-86.36778539686505,969.3462512139209
1500,2734574586095531904,335.87445074798364,14.388386466605539,77.49761477444576,-35.12120954572165,38.10923740814179,1438.9462,330.7811861138767,0.02818417,-573.5831564835852,0.029457813,-29.351864,0.6970284,26.237013,26.218826,26.253399,262,-248.0967255120043,518.6726747138321
17765,2717667430154953984,339.6275645904599,10.536960688782678,77.87572362169638,-40.428580292752876,16.41647477962112,564.15894,-271.89039189456054,0.026435088,-535.9105967048465,0.02701467,-57.65835,0.5899532,60.803085,60.67787,60.904182,262,354.5748524964329,481.00011493509345
149,2853900872207888768,0.5466960564268589,27.07764869795461,109.60888829218325,-34.516709163119174,81.17903537377352,180.81635,716.4603207703668,0.4519759,-941.4971821960098,0.24190424,-35.565525,0.34586358,12.318672,12.247058,12.385875,263,-639.9608900305418,880.9706450544047
354,2719475542667772416,341.67431037726243,12.170694096276746,81.27433350934646,-40.40133502904006,60.916077332634366,350.31726,233.35407535031928,0.19160433,-493.1325502914664,0.15276167,-5.7786255,0.25201768,16.393244,16.350882,16.433716,263,-156.85464461049423,432.60601314986127
795,2814501281775322240,350.85299629317797,15.569218814360537,93.74166910062833,-42.258810008432434,46.82544110292936,2323.3171,4.255660558311444,0.021561004,-467.4185306899998,0.019029537,-44.651115,0.2816627,21.33443,21.325994,21.342682,263,72.24377018151358,406.8919935483947
991,2860379125997924480,4.338202188931532,29.1849048645301,114.04858001645006,-33.09822241809788,43.773296801166225,2147.9116,691.1454063893501,0.021892892,427.7358394739822,0.018280556,-9.219935,0.52874535,22.821604,22.813238,22.831392,263,-614.6459756495251,-488.2623766155873
14041,2853258035861905664,0.47635033941440286,26.001255919436034,109.22856023970303,-35.548990679090274,17.884203467950027,943.7947,-305.23466090319386,0.018899426,-628.7147078970042,0.010469929,-90.931625,0.38064706,55.806637,55.7414,55.86311,263,381.73409164301887,568.1881707553991
17743,2823967424055746688,352.58277624751634,18.46346427630552,97.3801961710058,-40.34984010334289,16.424027551365903,861.4856,555.8249809441119,0.019633312,-431.46158161429037,0.017077483,-63.708683,0.3284571,60.773,60.70908,60.845654,263,-479.32555020428686,370.93504447268526
37,96331172942614528,25.62258568627586,20.26551918225611,138.87529536494918,-41.02036642019394,130.823369060264,853.9957,-300.73691840079994,0.13664803,-673.5388952717276,0.10562495,-33.57844,0.16884214,7.641392,7.632086,7.650644,264,388.7908241988045,611.0181207812005
697,2791782794564103808,16.90830744929983,22.952800313323927,127.78403036204945,-39.76632133561543,48.68069798652214,1508.0094,103.16760053075082,0.035612207,-490.281154749567,0.024614489,6.4329624,0.17578115,20.527325,20.514038,20.542196,264,-15.11369473274624,427.76038025903995
1417,2521467689076565504,33.84329367965858,7.49235217486956,156.34654550098998,-49.854841802642696,38.79608281857974,1896.492,404.2000491533607,0.02521422,-412.551475357119,0.01972274,-16.772781,0.5194817,25.749847,25.73516,25.761942,264,-316.1461433553561,350.0307008665919
1938,2784924659505377280,17.167888709634184,17.240004346264104,128.8006306707364,-45.43527679939927,34.944459066844075,1899.6721,-58.972012124470105,0.020628136,-584.1113535908362,0.018335454,-56.526325,0.45238006,28.585602,28.566696,28.600378,264,147.0259179224747,521.5905791003091
8081,103649316178540416,31.246312441919567,22.80074001456341,144.28485570918204,-37.002631910104,21.633906887763416,1338.7074,360.5054225401055,0.017069867,-343.8027989995343,0.0147331385,-10.329009,0.38907686,46.15172,46.112263,46.187027,264,-272.4515167421009,281.2820245090072
32,19316224572460416,39.02838450657828,6.8933391075785275,163.40600566235537,-47.583452080672224,138.34000380964673,435.39563,1778.585493720961,0.4300584,1477.3061594730598,0.24807107,25.23315,0.12557457,7.22807,7.2113237,7.24376,265,-1708.4169161996936,-1552.8224822900145
254,630505494719360,46.613135424105224,1.961063920576691,176.5350451550684,-46.37984215639289,67.9335016849359,2476.2068,389.253050210783,0.023812708,-925.0262599814663,0.022991313,-31.68627,0.32540607,14.713233,14.706563,14.718533,265,-319.08447268951545,849.5099371645116
288,5170039467784804096,51.24784690007301,-5.367170566006298,189.13916516533956,-47.492032818994694,65.26068409308351,2353.6,-230.88318639610878,0.025693651,-768.4793029002251,0.021619657,-13.372653,0.12199565,15.315866,15.309602,15.321694,265,301.0517639173763,692.9629800832704
302,3244915072792668416,58.64775014592239,-6.823671241650217,196.49447961659882,-42.09644492038147,63.813603349915795,2800.0159,-5.526239377688409,0.025739677,527.3485236910128,0.023577986,61.77072,0.17657618,15.663993,15.659203,15.668969,265,75.69481689895595,-602.8648465079675
339,5115463180914712448,54.572021668602574,-11.49906945105181,199.4655892035713,-47.89655258845268,61.88605144828595,2813.1602,1458.2007377243792,0.02084605,-2696.5451254401264,0.021518556,-84.49877,0.62724745,16.157516,16.15165,16.162529,265,-1388.0321602031117,2621.0288026231715
1672,37431537635219712,55.626009549892096,12.519732313100475,174.8338437825805,-32.61434117726947,36.7120555212867,199.16238,752.7962275554678,0.1948324,-1405.5691580398347,0.15065828,-54.13232,1.4588362,27.223375,27.089895,27.357546,265,-682.6276500342003,1330.05283522288
3653,3271045756899628032,54.00114841457409,2.159555249965077,183.12147937086408,-40.73626896941742,28.10960853750315,315.3421,234.07929485259135,0.09820791,-737.5177040539786,0.085177064,47.087467,2.135122,35.561302,35.4544,35.659096,265,-163.9107173313238,662.0013812370239
11,3195919528989223040,63.80795300602079,-7.6680778150199815,200.7636590463469,-38.06384376355206,199.6080124181338,1651.9701,-2240.0849838923477,0.13507964,-3421.8086201704023,0.09439368,-42.621136,0.4151377,5.0092463,5.0060306,5.012345,266,2281.0796780971937,3381.8504108742295
140,2979590513145784192,73.46015657149674,-17.776283502998492,216.96964952729155,-33.727440084443195,83.68966533704628,5240.75,408.5727310537092,0.012086365,-644.4568537651821,0.012502593,-15.069535,0.22702011,11.94428,11.9424515,11.946673,266,-367.5780368488632,604.4986444690096
1437,5091077112524265344,61.64542509379371,-20.856580553562708,215.87275023981908,-45.26017819911426,38.64452653463396,2232.1025,52.80345207455335,0.01237856,-778.8866997690792,0.014517893,24.873184,0.21453944,25.862122,25.851778,25.874342,266,-11.808757869707293,738.9284904729067
2587,4874906907391351424,72.77352514784437,-31.56119025769529,233.11737637723166,-38.230163937855075,31.770231224176168,1106.3362,612.0304994598574,0.028545296,655.558422891022,0.031768378,36.62449,1.5246814,31.480318,31.454659,31.50345,266,-571.0358052550114,-695.5166321871945
5,4810594479418041856,77.9599373502188,-45.0438126993602,250.5655103797037,-35.975075941197616,254.19859326384577,15092.47,6491.223339061598,0.018412089,-5708.614150045243,0.020839408,244.98715,0.18186499,3.9338374,3.9336271,3.9340477,267,-6424.415787080437,5736.189710706086
16117,4662889729476972416,69.60114244286287,-65.4104346956673,276.6700022254768,-38.15056488355048,17.039120736790245,556.8122,731.3866274079621,0.034750585,1251.878342273643,0.03863726,77.49407,4.5862007,58.68798,58.597713,58.776028,267,-664.5790754268013,-1224.3027816128008
115,6380214844952702848,354.90793158181526,-72.72542944515125,310.1660817003072,-43.3798982489199,87.37235542781944,4679.036,143.73557391566453,0.02210608,-736.9071344649008,0.023242185,69.69,0.12369146,11.444265,11.441524,11.446701,268,-77.99782471969681,718.4841241261325
353,4706630501049679744,1.322328801511178,-67.83508132890724,309.49682283488295,-48.70072117905386,61.00639982208859,3153.8948,-116.61790800134396,0.019904068,-560.5878813780755,0.018928995,40.236397,0.14700693,16.38777,16.382715,16.391956,268,182.3556571973117,542.1648710393073
402,6349915534307041152,312.94024076689,-79.31547954708421,313.8437141776078,-32.058312786825006,58.755439868271644,4139.722,708.9043851101601,0.015538402,-984.0539310268356,0.017566925,25.825542,0.31845295,17.013884,17.009985,17.017836,268,-643.1666359141924,965.6309206880674
1530,4657193606465368704,86.12894471761606,-70.13806560262964,280.6092810661504,-31.057959345300844,37.823472853588115,1832.743,-309.2733025871024,0.024049245,1238.8619268809139,0.025280751,14.088016,0.19842125,26.437546,26.42328,26.454361,268,375.0110517830701,-1257.2849372196822
1925,6382933589314905472,336.1727031451987,-72.25841069853294,316.8212723129335,-40.67573886381457,35.12814060411004,548.9013,1303.8718144788922,0.056240357,-674.1862721407348,0.059163623,32.513485,0.15926391,28.461977,28.419514,28.510555,268,-1238.1340652829244,655.7632618019666
12752,4651603311360629760,76.31211992963236,-71.76354849220489,283.223919970996,-33.88713043576516,18.535894481009276,195.38333,47.0020925004428,0.10913966,467.65345168665755,0.12779163,37.80091,1.906177,53.943913,53.718475,54.23664,268,18.735656695524924,-486.0764620254258
16362,4645858019481149952,43.12958786282391,-70.64263896665967,289.67427638402677,-43.23415303890221,16.951066152818253,1530.2949,-281.2408331021553,0.012417701,-709.2213019211707,0.012586228,297.03253,2.1498635,58.986065,58.959743,59.024208,268,346.978582298123,690.7982915824025
27813,4647039135487604096,41.76830446841542,-68.93000995611315,288.73512832643695,-44.876872779854295,13.831464224085009,95.77442,-83.96590368056835,0.20142272,-584.9108541363591,0.16047588,164.21492,0.6576077,72.22974,71.58164,72.93678,268,149.70365287653607,566.4878437975909
4,6412595290592307840,330.8724078795965,-56.79725466122902,336.1656204933891,-48.05544038960672,274.8431415216296,2874.4775,3966.6605387484133,0.08557088,-2536.1919868044724,0.09221277,-40.50448,0.23018494,3.6384804,3.6373396,3.640133,269,-3911.1448022728378,2438.4435308775214
10,6562924609150908416,323.3912518776402,-49.01263039681064,349.1679734468643,-46.3486873061909,201.3251983325545,8499.19,-45.91675295376507,0.02340184,-816.8749628777432,0.01842646,12.522689,0.14970441,4.966371,4.965851,4.966951,269,101.43248942934069,719.1265069507922
63,6401464693867773568,321.61171581249374,-65.3626399731515,328.16063080840684,-40.29399090127165,108.01020563892783,1018.3547,80.81524728416929,0.079900935,800.5726893856181,0.09307411,-29.836266,0.19164662,9.255318,9.244121,9.2642765,269,-25.299510808593666,-898.3211453125691
150,6471497502884511232,310.5788689173076,-52.70400747589355,345.7205494415221,-37.84885821725004,81.02792076812638,3551.311,82.71759938861481,0.018462153,-1067.1592799873572,0.022365257,-47.005924,0.15460667,12.337894,12.334075,12.34162,269,-27.201862913039193,969.4108240604062
163,6427708902553822592,301.02119056798006,-65.60411911962947,330.4972096973787,-31.995412383480758,77.7939753829574,1965.6575,133.0349526303847,0.02162781,-852.2603826315279,0.031806994,28.142374,0.21300435,12.850641,12.844359,12.85736,269,-77.51921615480909,754.5119267045769
315,6579894402894605824,317.95785580970306,-43.61672534471101,357.3278501425322,-43.23773836385656,63.38848857256921,2689.1594,215.31875829523614,0.024974892,-691.332693165611,0.021741588,2.9189732,0.2764155,15.766205,15.761314,15.7728405,269,-159.8030218196605,593.58423723866
480,6427244702486210816,301.396266053525,-67.32389294266508,328.46172427057786,-31.99294431146785,55.76543555731051,2274.3853,845.2518423828997,0.015685555,-674.21301724364,0.024326012,-10.608094,0.14632505,17.927155,17.920033,17.936398,269,-789.736105907324,576.464561316689
677,6468968316900356736,306.9287528887697,-56.462457532948925,341.2170170972963,-35.49347257751352,49.05549556092097,1988.4899,424.4172689388023,0.02240832,-1230.9406002928697,0.023917953,7.3377066,0.32588112,20.378843,20.36873,20.389452,269,-368.90153246322666,1133.1921443659187
808,6484716209628726912,314.4137586595863,-44.13370526311166,356.6803127851727,-40.676257570756384,46.58553314864354,1604.9067,-515.881474014843,0.028765697,-975.3615644825991,0.02183667,-7.730046,0.2143933,21.45516,21.443066,21.46751,269,571.3972104904186,877.6131085556481
7979,1799274160936038784,326.0398750348043,25.329418947949602,78.09177956693257,-20.817213742628258,21.725663595990202,1197.9967,-356.8567147298137,0.017069628,-504.0056160056486,0.02187073,-50.99231,0.31674263,45.967876,45.92215,46.00539,271,423.2856548957635,479.713870495788
10924,1774240308395099008,325.23706223502876,18.40526600053271,72.1787026071058,-25.163858678954185,19.553344754178962,1237.3484,80.73180586170832,0.012998991,-397.76124016540166,0.015059432,-34.483036,0.837102,51.068737,51.028225,51.106304,271,-14.302865695758484,373.469494655541
3,385334230892516480,4.613226257557736,44.02478674398518,116.69059217677923,-18.446865404076224,280.706821579123,13838.454,2891.5180773367792,0.015489398,411.8320203661465,0.01302328,11.51107,0.13593048,3.5620034,3.5617723,3.5622625,272,-2814.6358801457623,-442.75359900199544
419,1917144384415057536,349.35036162020157,38.209660795352406,103.30769238601532,-21.05234473965932,58.019828368506495,288.22476,-218.98493426659905,0.19149716,-422.5056865370876,0.18605788,-6.6827145,2.2294753,17.234938,17.165928,17.293781,272,295.867131457616,391.58410790123867
599,1891459758430361088,342.6616453303741,34.85743807991158,96.54822828775266,-21.751725010991777,51.77182311397065,1428.3322,840.1661935782612,0.031091072,312.2740644644397,0.036105685,10.205559,0.24547745,19.3056,19.292177,19.31904,272,-763.2839963872443,-343.19564310028863
624,1892539307049423872,333.6298281538961,27.85755819173504,85.41157938796229,-23.35563420719536,50.819395732748646,1888.1799,-211.58183267371408,0.03268632,532.3989367585818,0.029202241,19.7968,0.290666,19.664045,19.655014,19.675554,272,288.46402986473095,-563.3205153944308
2069,1896891139712235008,329.66827482875885,29.810909714223325,83.83772967389734,-19.652550816925586,34.19095836125017,1510.9011,-362.8697268961974,0.024186898,-386.72752905225923,0.023288282,8.753891,0.17944933,29.224787,29.205431,29.244513,272,439.7519240872143,355.80595041641027
3214,2874493591123814144,358.3038531223781,31.82868437228778,108.73980797656209,-29.43346914647715,29.378068613559538,1241.4202,-237.04277359358582,0.030754197,-375.6090583805714,0.018252317,-10.230642,0.54378676,34.00981,33.981533,34.038986,272,313.9249707846027,344.68747974472245
3594,2879625218049541632,357.2843709574549,37.038423742591725,109.34345496478942,-24.183961980774328,28.299124793643568,1881.3135,413.42533420738414,0.0150641585,-654.5257033687183,0.011261423,20.204874,0.70022947,35.332214,35.30766,35.34795,272,-336.54313701636727,623.6041247328693
4550,1912109961188455296,351.29553948868886,34.284175874534846,103.30815510392047,-25.27937428809276,26.182291211645165,2120.7344,-296.0789307576923,0.011978852,-695.4468197778971,0.010980116,-41.237152,0.1618515,38.15155,38.132736,38.1709,272,372.9611279487092,664.5252411420481
4893,1889703254244352128,342.99607728112215,31.726659480091087,95.16343196577621,-24.62576114205183,25.578241158475926,1415.3835,-320.31923673681894,0.014112258,-374.9439035696673,0.015574044,-5.2398195,0.19957317,39.046528,39.01769,39.075478,272,397.20143392783586,344.02232493381837
5672,1898472649751867264,333.02494101583187,31.559547472252774,87.39440916655333,-20.101531184030915,24.34217647022412,1653.0284,-343.91702398967,0.009853643,-419.0989269130012,0.0150277205,-28.734266,0.18460092,41.02999,41.004116,41.051537,272,420.7992211806869,388.17734827715225
8744,1875447604953567872,338.31995336270364,23.688600960457432,86.42669726509064,-29.218769551165337,21.093614223875456,1105.1708,251.44086710313618,0.01869594,-396.14907402930476,0.017668812,37.143505,0.6238243,47.37835,47.335648,47.420235,272,-174.55866991211929,365.2274953934558
11622,1946915001771953408,324.9736633109093,32.808219115623594,82.78697497627178,-14.7479991649287,19.142728017380836,922.8199,479.6578921364166,0.011625976,307.24846397339513,0.017760538,-93.95931,0.51437354,52.193672,52.138027,52.256393,272,-402.77569494539966,-338.1700426092441
17526,1924832753834364800,352.1905176221546,42.71339942558604,107.14292043251523,-17.609403170483247,16.504093457406892,580.93604,892.5018186434919,0.021210363,348.14172468878445,0.024353176,-94.54603,1.3949088,60.511337,60.399128,60.61551,272,-815.619621452475,-379.0633033246334
258,139860666488305664,43.0351018418911,34.384950446682915,149.54417648063452,-22.174389037118996,67.6743342414237,4598.156,995.8045303279958,0.017659366,-990.4426955017344,0.015938496,-50.032887,0.11975913,14.769218,14.76599,14.771995,273,-921.4695712204316,912.4360987108583
330,235383247412615936,49.53369363537667,38.24952141691716,152.1630304816938,-16.157398972586062,62.64170091137384,2601.359,446.1544966140102,0.02404491,-572.5534977274469,0.018611738,-4.5894775,0.39135793,15.953191,15.947251,15.96076,273,-371.819537506446,494.54690093657086
476,369092520004831232,10.207364173636813,40.18419884311135,120.73681488262034,-22.642332025359945,55.84122126550314,2378.871,356.31823483004644,0.024115423,-669.2052602194763,0.01762573,-63.31755,0.13006334,17.89833,17.890478,17.90644,273,-281.98327572248223,591.1986634286002
981,328181410322978816,35.26198871909027,36.877390971409,142.21614074970958,-22.616026338046886,43.85808318631465,1858.745,737.5271300964308,0.020812377,-552.1495329987283,0.022270964,63.452126,2.9846923,22.781792,22.76967,22.792103,273,-663.1921709888666,474.14293620785224
1077,314922605759778048,16.95672268435582,34.21062011839555,126.7884980871696,-28.538375802701804,42.626610376402766,1726.4104,1373.6228544046069,0.026019732,480.4575488701561,0.02182338,-13.382171,0.64404094,23.453314,23.438517,23.465384,273,-1299.2878952970427,-558.4641456610321
1138,231113736385994624,56.76235050997171,41.42172296160873,154.8384024459884,-10.321506367015958,41.90345569916625,1768.6887,597.9164120882347,0.026226396,-1243.8376070504432,0.020207783,50.873775,0.13971403,23.844402,23.830477,23.859394,273,-523.5814529806705,1165.8310102595672
1178,231113740685855616,56.76446366591412,41.42279214714805,154.83897499834606,-10.319679706244084,41.4987896504494,975.685,588.4802619728698,0.046581134,-1261.5763843541208,0.036949996,49.995197,1.9131525,24.07833,24.053207,24.105303,273,-514.1453028653057,1183.5697875632447
1645,222749343414443648,52.227698158214295,37.37771073269072,154.49796426006864,-15.660489985370974,36.90719800007177,1631.0986,1122.1763715002862,0.026695637,-1065.6656513527055,0.02204046,-173.87253,0.48008668,27.069921,27.04988,27.083841,273,-1047.841412392722,987.6590545618294
2324,235423517026072960,49.11592382333352,38.09413919149562,151.9667141621995,-16.468064246991723,32.9025643300542,1701.0854,741.9429482735613,0.020757383,-1064.3374646238942,0.018957466,-172.23793,0.3636719,30.36013,30.3443,30.378439,273,-667.6079891659972,986.3308678330181
4717,112440873718983680,47.10557817954636,26.327257391768505,157.48061319257184,-27.20351315279308,25.870743538348638,657.18665,-209.74214717505498,0.044555914,-829.6480210723437,0.03665448,-139.94331,0.11865556,38.596912,38.54966,38.64783,273,284.0771062826192,751.6414242814676
8214,125820586283986816,49.918194997352934,33.59618215795632,155.1822197729118,-19.832828091008764,21.51004324903806,666.30817,401.91447901986254,0.03707118,-558.6309295706878,0.025411425,-104.32444,0.30074075,46.407417,46.339073,46.46427,273,-327.57951991229834,480.62433277981177
67,3409711211681795584,70.73548173808452,18.953202926391814,180.02134291127595,-17.4272545962121,105.42748417135273,5013.3423,656.6469583029074,0.027073016,-1116.5935413672632,0.016278848,25.681438,0.28841102,9.48095,9.479483,9.482779,274,-592.1710790190356,1050.9358934262482
355,154666071592704128,71.10905114753587,27.860338843915347,173.05642249833565,-11.592866924392723,60.81899265735798,3997.7017,95.79367950666648,0.019478291,-426.824860114572,0.013672907,-8.280973,0.25880542,16.431286,16.42721,16.434587,274,-31.31780022279473,361.167212173557
531,219057458247921536,60.82191799513742,35.26721591490448,161.40180991803464,-12.902630088959485,54.04215963609338,2080.6301,1731.5573033901283,0.02869167,-1364.3629900603064,0.020573057,-25.896803,0.1750628,18.489712,18.48139,18.498869,274,-1667.0814241062565,1298.7053421192913
1966,3391737292854784768,75.54135872584307,14.079759447482607,186.97655997602448,-16.57343787724392,34.788618758541965,1285.4019,86.46491516088543,0.036847014,-405.78282594451383,0.023719916,-27.28025,0.14760594,28.71584,28.691637,28.74435,274,-21.989035877013677,340.12517800349883
2170,3392328795750841984,77.29213667646842,15.456321956699627,186.7832301595986,-14.399480606549643,33.567464658362745,776.31665,135.98636234816408,0.053949367,-634.8352521151235,0.038851686,-18.205109,2.1918702,29.770157,29.729437,29.80558,274,-71.51048306429233,569.1776041741085
2403,3407792804024921344,78.22438639650855,19.71917510080694,183.68118405016517,-11.266439557652111,32.45194690303701,1986.6544,367.8134291851854,0.02160105,-673.7605706444922,0.013512244,-0.6503635,0.62329143,30.782116,30.766706,30.801012,274,-303.33754990131365,608.1029227034772
3820,170216567626711296,61.55261993249993,32.947175569252565,163.48778578105362,-14.181702409458556,27.674261639839266,1554.5011,682.357069703274,0.02248797,-830.3239156800744,0.012522072,109.87245,0.3422895,36.082752,36.062008,36.106857,274,-617.8811904194022,764.6662677390594
5484,162484320823473408,60.9640721298011,25.768951650203068,168.3283235329142,-19.692538168693392,24.61512972999462,853.0199,-0.7769413794880791,0.035025872,-498.24455533708334,0.019787146,-9.549699,6.07149,40.617546,40.571884,40.660915,274,65.25282066335983,432.58690739606834
6334,3292437236655180672,69.4528335075011,8.138128284430804,188.55195996267776,-24.86766652868711,23.46126771674602,832.0535,16.70778815312978,0.032671444,-549.8474365820563,0.022992074,-15.858346,0.5787452,42.600384,42.54343,42.651825,274,47.768091130741965,484.1897886410413
8388,3236763808980278144,82.19692254964863,4.7972268290608,198.79933719314167,-15.950715762835994,21.36365170240596,1087.8964,43.2426670431455,0.020414148,297.62726721413594,0.013542459,56.88685,0.17084438,46.7467,46.710262,46.781845,274,21.233212240726246,-363.28491515515094
13,3209938366665770752,82.86754111476276,-3.6865276019053095,206.94507777864078,-19.448853668653015,175.31313655111924,8596.816,761.6309015978574,0.01798819,-2092.208719837279,0.013469684,8.25507,0.13971664,5.703329,5.702584,5.7039046,275,-743.4198501197543,2049.895905101654
14,2940856402123426176,92.64357908167638,-21.86782311323394,228.61514224186146,-18.440966262551655,173.57398583239672,10180.552,-135.6916079479044,0.010703687,-719.1781339548138,0.01708214,4.022352,0.16217239,5.76067,5.760122,5.7612305,275,153.9026594260074,676.8653192191888
55,3211461469444773376,75.2066176720424,-5.758598962923454,205.09763586107513,-27.175861694323714,113.07145912478761,5084.4727,549.3086851259898,0.020699173,-1108.2450318392753,0.01622233,21.382961,0.14462914,8.842377,8.840806,8.844154,275,-531.0976336478867,1065.9322171036501
167,3210731015768096000,82.10736002059835,-3.503099306330114,206.39921680721878,-20.036465533641092,77.34986706396188,3915.0303,-307.98528352257665,0.017753925,-797.4106462047437,0.014122979,-55.60547,0.15512791,12.9234705,12.920661,12.926754,275,326.19633500067965,755.0978314691187
757,3235885299189856384,82.05933436737378,2.965723381901958,200.38596038069045,-16.97940039829594,47.50724174870902,836.08417,-339.7325948517154,0.059819486,-1106.563682143111,0.04155493,126.84681,4.080871,21.035889,21.01306,21.057308,275,357.9436463298184,1064.2508674074859
1399,3315907411861516160,88.61941872394382,2.1393655816611243,204.39994623873,-11.63926971740951,38.92757906105773,2011.8677,78.66981951542371,0.019217802,-645.3338390862622,0.016309053,-34.146133,0.4421213,25.667143,25.6556,25.676687,275,-60.458768037320695,603.0210243506372
1946,3182634954624823168,77.97571781680705,-9.115639165355212,209.83595643504395,-26.231489199301414,34.90358038546335,1649.6566,-70.77080840175346,0.021115907,-558.6231242467048,0.016435262,4.7222385,0.15951698,28.630054,28.611473,28.64668,275,88.98185987985647,516.3103095110798
6073,2900239755402655872,96.03090121604505,-25.198441833321624,233.0929032619986,-16.85114686954944,23.787727795717977,1946.7332,-87.55169151581156,0.009788105,638.2271911670673,0.012990022,145.1592,0.36713612,42.038292,42.016724,42.05894,275,105.76274299391457,-680.5400059026923
618,5285775539195330560,108.27689138715743,-63.342389043533394,274.19845833931015,-21.70427330165307,51.05388225075709,3262.5493,-266.9093284881792,0.026752936,575.791573847767,0.01771679,16.730513,0.44953454,19.586178,19.581127,19.591501,276,265.59896838155333,-550.5824814748752
1052,5531762678610961664,115.7374002183504,-45.17557765915933,258.5780732359289,-10.5787990826996,42.82131840134725,113.43766,-79.01241779142228,0.41044086,-554.0045734304035,0.4081931,23.922138,1.6647227,23.314037,23.08243,23.531494,276,77.70205768479643,579.2136658032954
1643,5494452847462040192,91.51269894401426,-59.546490794182155,268.3835665347413,-28.804678891908328,36.91656582397584,632.70483,-226.0175460013086,0.073754236,-739.3441193122798,0.074962646,23.959732,0.31046224,27.067406,27.02585,27.103838,276,224.70718589468277,764.5532116851716
1757,5281128556381431040,107.83326933003177,-67.12570696001586,278.06111993500673,-22.962681232297353,36.23184898988096,1668.0184,96.03307902819157,0.024541544,-663.3494624561083,0.024067745,38.918964,0.34789443,27.591417,27.570671,27.605888,276,-97.34343913481742,688.5585548290002
