,source_id,ra,dec,l,b,parallax,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,dr2_radial_velocity,dr2_radial_velocity_error,r_med_geo,r_lo_geo,r_hi_geo
5972,2194102528702575104,311.6466435158749,59.851348744305184,96.35461102485716,10.31433125375243,18.20112857319984,1121.2048,-132.9455386906088,0.021489114,-289.0062577394342,0.02072457,-31.847862,0.18150301,54.895245,54.848564,54.946857
5973,3175952638346424832,65.04492455764557,-14.760558639468892,209.6661539471627,-40.07778081349793,34.130281229413264,2036.4462,177.48992886757807,0.012880608,114.40679557860732,0.014665636,36.731785,0.22801647,29.279116,29.263039,29.29606
5974,1664000042778423808,200.86186782245082,62.80204165615622,116.72638369751417,53.93885085444708,13.005857790059094,143.24309,-198.49771356805678,0.10626496,129.72452906310525,0.0965142,-23.281946,2.255636,76.625534,76.14319,77.238525
5975,6828969108396241408,318.1441518384844,-21.77498385897297,26.49288281044977,-40.28299138211575,2.4867891368307853,162.02884,56.96959157107942,0.016355285,-140.96602732014057,0.013964625,-209.6567,2.8797984,397.6288,395.5033,399.9494
5976,5521260899465753088,122.51133318990412,-42.983184101834674,259.15338707854465,-5.274270907305241,1.0561770514352673,105.193214,-21.46680372149249,0.011480544,26.62739724323007,0.011474374,34.597176,1.0277585,933.6753,924.66766,944.0645
5977,4554186306239558144,263.29378916875623,20.147335169858387,43.38387898254232,25.904047771426903,1.7614632573775086,126.84667,-37.18967214292498,0.012284584,-53.03172677411364,0.01419334,-167.7637,9.776788,557.182,552.4255,562.10004
5978,2045224810336449024,293.88302378104817,31.80878937143126,66.00451475902418,5.493023874984009,10.73784501330254,1204.8834,198.6389242300726,0.008426929,-146.47568084141793,0.009517583,-120.59758,0.79078734,93.06786,93.00389,93.15658
5979,5016175391142088576,20.598019488684418,-33.21555229720406,257.1235751624642,-80.96058311682212,36.05932414121862,2079.1287,357.4271105485602,0.016018514,-297.1355615215717,0.014903228,40.458603,0.4048739,27.71285,27.700321,27.725714
5980,4420712604009198080,230.67565800202473,1.4170074528806689,4.050707078759053,45.57239354100534,38.5010389090304,1592.698,-364.21224944287894,0.02621185,-364.1132817468736,0.021618789,-26.682114,0.15351757,25.947493,25.931469,25.962383
5981,5386721495586664960,165.05922307651716,-45.98308315101038,283.53233971760807,12.658140444209005,15.379650583093145,1348.6436,155.56977100164409,0.009134399,-109.62659283982583,0.010292498,11.354117,0.40932727,65.01541,64.976906,65.06685
5982,4952547993272939008,41.421944404496806,-38.157580256518344,244.93501773148193,-63.6836430343384,19.506546726589733,740.06635,190.1756899238993,0.02137932,255.5624622819724,0.026568213,50.222683,0.16792579,51.232986,51.162434,51.30494
5983,6434153380720177664,291.28729280466496,-66.46775114811312,329.51490320637413,-28.043519066993262,37.05114703189394,1752.5928,-230.72334228928884,0.012919009,235.80621760775446,0.018595288,39.97744,0.17745668,26.976078,26.962091,26.990803
5984,43656796377403776,56.97801068575886,16.757422704302424,172.39534153768048,-28.706408421122784,30.98755600427789,1054.451,280.7191446541667,0.030771185,177.11637306222764,0.022195613,68.2959,0.35990816,32.247784,32.22065,32.277073
5985,6147535056115098368,181.3848107885988,-43.72797388382256,294.2197037955401,18.365965926862636,15.606629049813087,1086.72,-297.0569789283866,0.0113471635,-121.77220044289456,0.009967457,29.075737,0.30662578,63.980927,63.92445,64.03676
5986,2234479761069384960,300.5536931001954,57.121325920501086,90.77586295430835,13.656529667858026,11.184879164999293,1047.3766,107.42523171037699,0.015070304,222.79824375893497,0.0139350435,-81.68239,0.7651394,89.25596,89.18762,89.348854
5987,4966732139948504192,34.48891905031135,-35.61558110863293,243.030419948405,-69.73558630637893,36.613442364187925,1375.3785,420.87098526646895,0.0154124405,279.19369319375306,0.0240096,33.481457,0.27667984,27.293276,27.274546,27.311916
5988,3556669672018274048,163.94006816763974,-16.36717552110763,266.7228202963898,38.23919983245023,16.831906995276643,618.62573,-214.50855814767442,0.026480434,140.3497920515227,0.023417803,20.143023,0.22516124,59.309273,59.22568,59.381535
5989,5863130980814698112,195.32800428073094,-63.196879103829616,304.04478815544144,-0.3464670238996406,59.338654937678136,3969.4324,-391.344182229725,0.012421659,-411.1591679738537,0.015826123,32.51387,0.35681137,16.844406,16.840847,16.848345
5990,5225219214743975552,173.75149113577297,-74.60086261190335,297.82395612020133,-12.492145150019802,53.487026406842126,3658.2195,162.73105074066672,0.016196746,377.3875575790152,0.017119322,5.1739545,0.2332808,18.689253,18.683777,18.694712
5991,1886677570043187200,346.1351632402409,31.369658996602883,97.59782291548476,-26.190566174002868,21.32225439047401,1512.7878,299.01888808783804,0.012896443,-151.52268523604843,0.012229713,-43.616596,0.20165604,46.835938,46.80572,46.86134
5992,5609058277323483392,103.39285496655026,-28.541757694191922,238.95957433946765,-12.156965673470232,38.798293540251805,1975.7458,282.2123994192092,0.017541809,-441.74054109469046,0.021049453,72.49393,0.14586486,25.76381,25.750978,25.776087
5993,1136177351265729152,115.57309631745095,74.79740045723342,140.01210465474236,29.431929238463756,1.2538540169420467,11.316381,-37.73294825920077,0.09300753,-56.6366646363675,0.12611204,-63.17366,1.709728,798.15985,736.91815,867.09204
5994,6484596156703297280,313.6909410759453,-43.83705237227306,357.06277815249865,-40.15310643307994,1.446579921350824,77.85858,39.30158030120721,0.014209891,-52.78522889941492,0.0134681035,68.313416,0.52504617,679.95636,669.704,687.1436
5995,1899914281294749056,330.1151620711322,33.6783274302815,86.74863148381998,-16.920487206663335,18.64456036035058,1013.5191,-242.40255859389174,0.011865838,-241.52824358546184,0.01660754,-15.126438,0.28314912,53.54859,53.50764,53.601006
5996,5687280626895564032,146.60708946600386,-14.528529336022958,250.01188516915977,28.773180195695886,15.806883668382723,896.6938,-257.42096911657023,0.018805113,173.24484379253877,0.016640205,-8.266264,0.36809456,63.16257,63.07009,63.24063
5997,5352561834004196608,163.17728007554496,-56.74035901416338,287.15890742716323,2.4508881699506135,2.604536533346549,231.58614,45.653653044785365,0.01174001,-31.074010215646467,0.010057232,79.09266,2.573972,381.05005,379.66446,382.50186
5998,1358874192997610112,257.20496194922947,45.688268416341856,71.32248789158507,36.544375820796304,11.554621966047092,1026.6069,-184.21859389517337,0.013196771,148.84101930368436,0.014008071,-195.09175,1.0002996,86.45865,86.384796,86.545006
5999,4567581450241340032,259.25250624777624,22.09247456367551,43.96406745484826,30.114776128352297,2.430420258844154,114.06364,41.71362572178199,0.014232274,-63.00311438604966,0.019258073,-30.177523,1.0147182,408.72006,405.37164,412.34863
6000,4287563429535052416,292.43265914245046,1.0242664959582979,38.24746876771308,-8.03839367922161,4.137721102599214,260.21094,-183.16642371547115,0.018725729,-177.49923455449715,0.015045469,54.437557,2.628251,238.99115,238.10962,239.70496
6001,5418982227595817600,147.76126946744262,-42.86467712539308,271.2546408241726,8.64329317125221,2.575470156483603,209.82991,-161.76494457023546,0.011235307,85.2818360263204,0.011548945,223.8427,1.8209031,384.10376,382.4675,385.9271
6002,4200749560500941440,288.4171332024762,-10.394991624591544,26.10808722034969,-9.616511572041128,8.737350604636651,62.960403,-116.08178257970205,0.14951694,-174.62033627581923,0.12105712,-81.069336,1.6096208,114.2448,112.7462,115.94771
6003,4876825245943952000,74.4246061289957,-28.8817201112553,230.22708439906958,-36.24988309846793,20.489171226514422,1341.7562,149.73854019119133,0.013899187,216.2592682008071,0.017360343,39.729134,0.5881574,48.792023,48.760784,48.831947
6004,4180422412302938752,293.5647130651207,-16.317612564405053,22.785646461791966,-16.66501664637984,4.462472815551484,186.31247,130.05801340590588,0.02414901,-198.54844061176277,0.0198427,-347.85583,0.1925829,222.10397,221.08218,223.34698
6005,2274634917847528064,307.38179069005,70.60511453797899,104.42004685853753,17.90518445530549,1.156067030160948,130.25488,22.743804829402553,0.011703197,53.954488990755934,0.009869951,-107.41144,0.43274984,850.25226,845.2558,856.6075
6006,2646497691756679168,356.15652314977393,2.0449393076972973,91.40535925826751,-56.680817814963724,1.7381314121362614,110.41319,47.64195230212161,0.018201863,-62.815282105603224,0.0106319105,33.342716,1.7293513,566.3636,561.39954,572.04395
