,r_med,l_med,b_med,pmra,pmdec,std_pmra,std_pmdec
98,187.37808839215768,66.3157894736842,-37.89473684210527,16.29771,-11.390606,47.110695,36.630745
99,187.37808839215768,85.26315789473684,-37.89473684210527,13.154822,-12.275452,35.949337,31.954527
100,187.37808839215768,104.21052631578947,-37.89473684210527,17.695383,-11.241219,59.872574,40.89186
101,187.37808839215768,123.1578947368421,-37.89473684210527,14.245236,-15.918986,43.257965,35.479313
102,187.37808839215768,142.10526315789474,-37.89473684210527,13.768925,-15.273589,38.651363,28.165823
103,187.37808839215768,161.05263157894734,-37.89473684210527,15.528744,-15.216227,46.148937,32.267326
104,187.37808839215768,180.0,-37.89473684210527,13.336633,-13.153805,35.25379,32.71765
105,187.37808839215768,198.9473684210526,-37.89473684210527,12.399868,-8.680407,35.254673,40.471287
106,187.37808839215768,217.89473684210526,-37.89473684210527,10.270073,-3.3199813,31.464073,39.64138
107,187.37808839215768,236.84210526315786,-37.89473684210527,7.9405556,6.042264,28.294752,46.573727
108,187.37808839215768,255.78947368421052,-37.89473684210527,9.11636,9.9806795,24.906214,40.573727
109,187.37808839215768,274.7368421052631,-37.89473684210527,10.259282,15.684383,31.82825,40.14202
110,187.37808839215768,293.6842105263158,-37.89473684210527,17.290058,10.305125,42.31976,39.448093
111,187.37808839215768,312.6315789473684,-37.89473684210527,22.322943,-12.067087,44.03968,42.772324
112,187.37808839215768,331.57894736842104,-37.89473684210527,14.93216,-21.519503,33.2775,39.932053
113,187.37808839215768,350.52631578947364,-37.89473684210527,14.862714,-20.321308,38.3399,38.20104
114,187.37808839215768,9.473684210526315,-28.421052631578952,10.686467,-16.850464,30.185026,34.735455
115,187.37808839215768,28.421052631578945,-28.421052631578952,11.958523,-12.749122,31.537771,32.22838
116,187.37808839215768,47.368421052631575,-28.421052631578952,13.327458,-10.577889,32.976696,36.902138
117,187.37808839215768,66.3157894736842,-28.421052631578952,11.992726,-9.37639,34.514187,33.2374
118,187.37808839215768,85.26315789473684,-28.421052631578952,12.056523,-8.270829,35.058846,28.376171
119,187.37808839215768,104.21052631578947,-28.421052631578952,13.510716,-10.193679,41.02514,32.138157
120,187.37808839215768,123.1578947368421,-28.421052631578952,11.753553,-11.906488,41.275246,23.781996
121,187.37808839215768,142.10526315789474,-28.421052631578952,11.799272,-14.360879,35.250862,28.877773
122,187.37808839215768,161.05263157894734,-28.421052631578952,13.426939,-14.199954,48.73314,31.599615
123,187.37808839215768,180.0,-28.421052631578952,10.312324,-16.794474,32.723026,49.497807
124,187.37808839215768,198.9473684210526,-28.421052631578952,7.99648,-9.571483,31.522532,35.284317
125,187.37808839215768,217.89473684210526,-28.421052631578952,8.172304,-2.53453,38.524307,33.66008
126,187.37808839215768,236.84210526315786,-28.421052631578952,3.3353555,5.629769,29.8688,41.890224
127,187.37808839215768,255.78947368421052,-28.421052631578952,2.0595703,13.030957,26.263292,38.17113
128,187.37808839215768,274.7368421052631,-28.421052631578952,0.06600204,17.419933,27.712929,41.484703
129,187.37808839215768,293.6842105263158,-28.421052631578952,1.1138895,19.92501,36.590477,37.222153
130,187.37808839215768,312.6315789473684,-28.421052631578952,7.421185,-20.167997,31.901514,33.187607
131,187.37808839215768,331.57894736842104,-28.421052631578952,8.600372,-23.167793,25.033583,31.49833
132,187.37808839215768,350.52631578947364,-28.421052631578952,9.17494,-20.474182,26.61604,31.015657
133,187.37808839215765,9.473684210526315,-18.947368421052637,5.8537273,-17.299997,28.593658,39.72667
134,187.37808839215765,28.421052631578945,-18.947368421052637,9.468392,-11.879353,31.81968,29.92771
135,187.37808839215765,47.368421052631575,-18.947368421052637,9.213701,-8.674025,27.009888,31.076292
136,187.37808839215765,66.3157894736842,-18.947368421052637,11.1417465,-6.7336063,35.092556,32.516808
137,187.37808839215765,85.26315789473684,-18.947368421052637,13.088463,-5.353523,39.980804,30.483747
138,187.37808839215765,104.21052631578947,-18.947368421052637,11.923634,-8.217826,38.84266,29.90368
139,187.37808839215765,123.1578947368421,-18.947368421052637,11.036933,-11.472211,38.53393,33.850143
140,187.37808839215765,142.10526315789474,-18.947368421052637,13.317954,-15.587384,61.101048,40.95613
141,187.37808839215765,161.05263157894734,-18.947368421052637,9.593583,-16.563251,33.491978,34.202877
142,187.37808839215765,180.0,-18.947368421052637,7.9350305,-17.52888,37.646763,39.42013
143,187.37808839215765,198.9473684210526,-18.947368421052637,4.585857,-11.438438,25.719433,34.046696
144,187.37808839215765,217.89473684210526,-18.947368421052637,4.3184457,-2.7826092,34.948067,42.761005
145,187.37808839215765,236.84210526315786,-18.947368421052637,0.2817106,6.4705553,24.266304,35.847336
146,187.37808839215765,255.78947368421052,-18.947368421052637,-3.1701062,13.828012,24.604996,38.6004
147,187.37808839215765,274.7368421052631,-18.947368421052637,-8.682819,15.926902,33.96154,36.936974
148,187.37808839215765,293.6842105263158,-18.947368421052637,-20.851763,11.95715,30.281567,29.941618
149,187.37808839215765,312.6315789473684,-18.947368421052637,-13.075277,-20.69547,33.74154,31.670141
150,187.37808839215765,331.57894736842104,-18.947368421052637,-1.1430879,-24.32585,24.915327,34.020058
151,187.37808839215765,350.52631578947364,-18.947368421052637,3.8857694,-19.565516,26.04453,29.571829
152,187.37808839215768,9.473684210526315,-9.473684210526322,3.0851552,-14.300341,22.980719,24.473873
153,187.37808839215768,28.421052631578945,-9.473684210526322,5.2151427,-11.309402,25.833729,29.675419
154,187.37808839215768,47.368421052631575,-9.473684210526322,6.9868803,-6.9114943,27.558899,33.129356
155,187.37808839215768,66.3157894736842,-9.473684210526322,7.7472486,-4.8469787,26.981464,31.793964
156,187.37808839215768,85.26315789473684,-9.473684210526322,10.201293,-3.2890024,33.64259,33.165077
157,187.37808839215768,104.21052631578947,-9.473684210526322,11.736433,-4.007419,35.590527,24.691948
158,187.37808839215768,123.1578947368421,-9.473684210526322,12.0746,-8.723867,41.907253,23.921572
159,187.37808839215768,142.10526315789474,-9.473684210526322,9.58805,-13.103954,33.245293,26.167038
160,187.37808839215768,161.05263157894734,-9.473684210526322,8.646269,-16.382685,28.948986,28.437887
161,187.37808839215768,180.0,-9.473684210526322,5.596829,-16.985044,29.093395,30.936132
162,187.37808839215768,198.9473684210526,-9.473684210526322,1.3919657,-11.440788,22.488693,34.44264
163,187.37808839215768,217.89473684210526,-9.473684210526322,-1.9330984,-4.710199,21.389753,34.17481
164,187.37808839215768,236.84210526315786,-9.473684210526322,-4.3356333,1.4719836,24.34802,32.18804
165,187.37808839215768,255.78947368421052,-9.473684210526322,-7.8988943,9.949026,30.169205,33.612892
166,187.37808839215768,274.7368421052631,-9.473684210526322,-14.887334,12.700933,30.383215,41.046783
167,187.37808839215768,293.6842105263158,-9.473684210526322,-22.657711,3.1391118,40.54284,29.3326
168,187.37808839215768,312.6315789473684,-9.473684210526322,-17.841415,-15.068247,41.886303,32.58407
169,187.37808839215768,331.57894736842104,-9.473684210526322,-7.0179687,-20.207127,25.145967,28.526917
170,187.37808839215768,350.52631578947364,-9.473684210526322,-0.23362394,-18.77944,21.494465,31.659853
171,187.37808839215768,9.473684210526315,-7.105427357601002e-15,-0.5687735,-12.9470625,28.163815,25.632557
172,187.37808839215768,28.421052631578945,-7.105427357601002e-15,2.0927567,-9.306882,24.769104,29.646399
173,187.37808839215768,47.368421052631575,-7.105427357601002e-15,4.267533,-6.073773,27.593603,36.46055
174,187.37808839215768,66.3157894736842,-7.105427357601002e-15,4.740889,-3.7674425,52.246254,38.863274
175,187.37808839215768,85.26315789473684,-7.105427357601002e-15,7.6379805,-0.5113885,32.15376,30.43472
176,187.37808839215768,104.21052631578947,-7.105427357601002e-15,9.975117,-0.2655843,33.97856,27.413069
177,187.37808839215768,123.1578947368421,-7.105427357601002e-15,10.354893,-7.2995543,39.524727,29.714228
178,187.37808839215768,142.10526315789474,-7.105427357601002e-15,9.651175,-13.207797,32.01624,26.181566
179,187.37808839215768,161.05263157894734,-7.105427357601002e-15,5.9632154,-17.40578,30.959927,38.507828
180,187.37808839215768,180.0,-7.105427357601002e-15,3.3704562,-17.506989,29.973293,39.21414
181,187.37808839215768,198.9473684210526,-7.105427357601002e-15,0.7826223,-15.117037,27.750027,40.65806
182,187.37808839215768,217.89473684210526,-7.105427357601002e-15,-2.6241932,-7.2680817,31.577667,37.458363
183,187.37808839215768,236.84210526315786,-7.105427357601002e-15,-7.402278,1.4769803,30.125778,35.27315
184,187.37808839215768,255.78947368421052,-7.105427357601002e-15,-12.96292,8.797005,33.594856,42.336807
185,187.37808839215768,274.7368421052631,-7.105427357601002e-15,-19.238604,6.8026857,42.832138,31.659279
186,187.37808839215768,293.6842105263158,-7.105427357601002e-15,-22.483637,-0.5811852,38.67977,21.809889
187,187.37808839215768,312.6315789473684,-7.105427357601002e-15,-19.968636,-13.247968,37.320404,24.44397
188,187.37808839215768,331.57894736842104,-7.105427357601002e-15,-12.414946,-18.1464,26.986866,26.942106
189,187.37808839215768,350.52631578947364,-7.105427357601002e-15,-4.4683604,-17.477285,26.472336,32.01127
190,187.37808839215768,9.473684210526315,9.473684210526308,-4.258647,-14.473989,28.770227,41.09747
191,187.37808839215768,28.421052631578945,9.473684210526308,-0.69809705,-9.492267,27.903812,49.785835
192,187.37808839215768,47.368421052631575,9.473684210526308,1.2866462,-3.8900728,24.455074,32.314064
193,187.37808839215768,66.3157894736842,9.473684210526308,3.7124195,0.8742375,25.52707,34.251003
194,187.37808839215768,85.26315789473684,9.473684210526308,6.003186,3.7214425,26.025246,33.288715
195,187.37808839215768,104.21052631578947,9.473684210526308,9.045872,2.818051,36.45927,31.1756
196,187.37808839215768,123.1578947368421,9.473684210526308,11.562893,-4.728523,37.37287,26.419603
197,187.37808839215768,142.10526315789474,9.473684210526308,8.206895,-13.417031,29.29322,37.67557
198,187.37808839215768,161.05263157894734,9.473684210526308,4.6912656,-19.354057,28.328243,38.536037
199,187.37808839215768,180.0,9.473684210526308,0.14204916,-18.12373,25.272142,31.259611
200,187.37808839215768,198.9473684210526,9.473684210526308,-2.7462916,-14.299368,28.117334,33.849197
201,187.37808839215768,217.89473684210526,9.473684210526308,-8.003168,-7.4376516,27.335796,35.53941
202,187.37808839215768,236.84210526315786,9.473684210526308,-11.130094,-2.3468354,33.657352,35.01841
203,187.37808839215768,255.78947368421052,9.473684210526308,-13.976662,1.7714106,35.307384,36.431114
204,187.37808839215768,274.7368421052631,9.473684210526308,-21.609978,3.6102421,42.563538,31.3982
205,187.37808839215768,293.6842105263158,9.473684210526308,-25.039284,-0.92678255,43.04786,24.327072
206,187.37808839215768,312.6315789473684,9.473684210526308,-21.268183,-12.273148,33.21737,22.243423
207,187.37808839215768,331.57894736842104,9.473684210526308,-14.813681,-17.265135,33.75746,27.425386
208,187.37808839215768,350.52631578947364,9.473684210526308,-8.300395,-15.889498,23.998005,29.944008
209,187.37808839215768,9.473684210526315,18.947368421052623,-7.2457395,-10.130375,25.853323,29.26258
210,187.37808839215768,28.421052631578945,18.947368421052623,-4.0696,-6.5620503,23.139738,33.635777
211,187.37808839215768,47.368421052631575,18.947368421052623,-2.2210934,-3.4128597,22.270786,36.80457
212,187.37808839215768,66.3157894736842,18.947368421052623,-0.19512214,2.1706016,22.017931,36.083374
213,187.37808839215768,85.26315789473684,18.947368421052623,2.2609453,4.667634,24.480022,37.226986
214,187.37808839215768,104.21052631578947,18.947368421052623,6.4578714,7.9762864,30.874092,36.90886
215,187.37808839215768,123.1578947368421,18.947368421052623,10.174649,-1.2820418,34.043232,26.68414
216,187.37808839215768,142.10526315789474,18.947368421052623,5.7662406,-16.853952,26.849367,40.40322
217,187.37808839215768,161.05263157894734,18.947368421052623,-0.40481576,-18.208511,23.733404,31.880304
218,187.37808839215768,180.0,18.947368421052623,-1.9001466,-20.611137,30.857569,37.584217
219,187.37808839215768,198.9473684210526,18.947368421052623,-6.3487844,-15.190114,28.20327,32.173485
220,187.37808839215768,217.89473684210526,18.947368421052623,-8.671632,-9.729467,26.133217,29.275305
221,187.37808839215768,236.84210526315786,18.947368421052623,-13.347168,-6.1094203,48.8652,37.735428
222,187.37808839215768,255.78947368421052,18.947368421052623,-16.036251,-2.385778,36.70558,40.226444
223,187.37808839215768,274.7368421052631,18.947368421052623,-22.454063,-0.020956492,37.717,30.074335
224,187.37808839215768,293.6842105263158,18.947368421052623,-23.479406,-3.3772492,35.323376,21.826353
225,187.37808839215768,312.6315789473684,18.947368421052623,-22.337557,-9.83761,36.035942,27.609755
226,187.37808839215768,331.57894736842104,18.947368421052623,-17.445585,-14.3709755,35.95088,26.861475
227,187.37808839215768,350.52631578947364,18.947368421052623,-12.535324,-14.042717,28.981602,26.824942
228,187.37808839215768,9.473684210526315,28.421052631578938,-11.684354,-11.234869,32.455254,33.955254
229,187.37808839215768,28.421052631578945,28.421052631578938,-8.286749,-6.212108,31.834814,34.86403
230,187.37808839215768,47.368421052631575,28.421052631578938,-5.4856668,-1.795948,22.877478,33.554966
231,187.37808839215768,66.3157894736842,28.421052631578938,-4.53911,2.3259807,36.6646,40.098274
232,187.37808839215768,85.26315789473684,28.421052631578938,-2.1430387,4.874979,28.931204,40.33566
233,187.37808839215768,104.21052631578947,28.421052631578938,-2.5733776,8.98611,24.221537,38.242977
234,187.37808839215768,123.1578947368421,28.421052631578938,-2.2273715,-1.3740665,29.731735,33.64251
235,187.37808839215768,142.10526315789474,28.421052631578938,-0.51593804,-16.953602,34.70187,36.96901
236,187.37808839215768,161.05263157894734,28.421052631578938,-3.1186752,-19.380375,29.121233,32.886517
237,187.37808839215768,180.0,28.421052631578938,-6.313247,-18.852974,33.41168,31.658371
238,187.37808839215768,198.9473684210526,28.421052631578938,-8.712537,-15.236385,26.236591,31.227053
239,187.37808839215768,217.89473684210526,28.421052631578938,-12.282095,-12.529499,28.867777,30.897942
240,187.37808839215768,236.84210526315786,28.421052631578938,-17.119247,-7.6681385,35.33636,39.960144
241,187.37808839215768,255.78947368421052,28.421052631578938,-20.058794,-2.6561098,38.331604,35.359158
242,187.37808839215768,274.7368421052631,28.421052631578938,-19.76821,-4.033524,31.833494,31.187656
243,187.37808839215768,293.6842105263158,28.421052631578938,-24.726704,-4.9742303,45.098846,28.489838
244,187.37808839215768,312.6315789473684,28.421052631578938,-24.995365,-9.540617,39.4836,26.364136
245,187.37808839215768,331.57894736842104,28.421052631578938,-20.89174,-13.252148,40.51615,33.55667
246,187.37808839215768,350.52631578947364,28.421052631578938,-14.241444,-13.716876,31.864876,30.64243
247,187.37808839215768,9.473684210526315,37.89473684210525,-14.671291,-9.224693,30.786497,31.076347
248,187.37808839215768,28.421052631578945,37.89473684210525,-11.233278,-6.5808725,29.563107,42.314526
249,187.37808839215768,47.368421052631575,37.89473684210525,-10.529607,-1.3935944,36.211044,40.297733
250,187.37808839215768,66.3157894736842,37.89473684210525,-9.010858,2.4642072,32.375988,34.495205
251,187.37808839215768,85.26315789473684,37.89473684210525,-7.4041,1.8745152,27.578976,38.181335
252,187.37808839215768,104.21052631578947,37.89473684210525,-13.130934,6.0233927,47.656494,55.621754
253,187.37808839215768,123.1578947368421,37.89473684210525,-13.659983,-3.5194314,42.566822,30.575214
254,187.37808839215768,142.10526315789474,37.89473684210525,-7.2932463,-15.372378,35.461826,39.268314
255,187.37808839215768,161.05263157894734,37.89473684210525,-6.8159413,-18.480318,35.886726,36.35822
256,187.37808839215768,180.0,37.89473684210525,-10.511422,-21.065966,43.87873,47.503872
257,187.37808839215768,198.9473684210526,37.89473684210525,-10.906682,-18.375444,38.393147,37.35558
258,187.37808839215768,217.89473684210526,37.89473684210525,-13.698346,-14.385267,39.489796,37.441723
259,187.37808839215768,236.84210526315786,37.89473684210525,-18.932076,-8.320205,38.10846,36.311096
260,187.37808839215768,255.78947368421052,37.89473684210525,-22.273306,-6.43634,46.139507,35.577915
261,187.37808839215768,274.7368421052631,37.89473684210525,-21.654898,-6.043815,38.409157,34.7641
262,187.37808839215768,293.6842105263158,37.89473684210525,-25.569359,-5.7593365,37.781544,26.649927
263,187.37808839215768,312.6315789473684,37.89473684210525,-25.920341,-9.993705,47.312763,40.97514
264,187.37808839215768,331.57894736842104,37.89473684210525,-21.226984,-12.599064,36.942787,38.135788
265,187.37808839215768,350.52631578947364,37.89473684210525,-18.489788,-9.532589,31.140806,30.113485
266,187.37808839215768,9.473684210526315,47.368421052631575,-18.217894,-7.562213,34.79735,57.12572
267,187.37808839215768,28.421052631578945,47.368421052631575,-14.611157,-6.952614,31.953396,44.48097
268,187.37808839215768,47.368421052631575,47.368421052631575,-13.65641,-0.10551209,38.009026,50.11716
269,187.37808839215768,66.3157894736842,47.368421052631575,-12.558056,0.24439557,35.354183,40.701263
270,187.37808839215768,85.26315789473684,47.368421052631575,-12.591441,4.335474,33.907116,37.332367
271,187.37808839215768,104.21052631578947,47.368421052631575,-13.945356,-0.45546064,44.59159,46.30795
272,187.37808839215768,123.1578947368421,47.368421052631575,-17.743973,-6.026583,52.30717,46.115234
273,187.37808839215768,142.10526315789474,47.368421052631575,-13.024979,-14.850541,39.16593,40.50737
274,187.37808839215768,161.05263157894734,47.368421052631575,-12.861465,-20.234642,40.140865,39.477016
275,187.37808839215768,180.0,47.368421052631575,-10.813631,-19.20396,34.544956,31.711079
276,187.37808839215768,198.9473684210526,47.368421052631575,-14.394962,-15.247839,37.055107,41.54465
277,187.37808839215768,217.89473684210526,47.368421052631575,-14.2084675,-15.660639,41.18903,35.073647
278,187.37808839215768,236.84210526315786,47.368421052631575,-16.459946,-14.008895,42.92707,51.876156
279,187.37808839215768,255.78947368421052,47.368421052631575,-21.138933,-9.703145,38.965134,30.289558
280,187.37808839215768,274.7368421052631,47.368421052631575,-23.393833,-10.862576,44.123726,38.091232
281,187.37808839215768,293.6842105263158,47.368421052631575,-25.967495,-8.597025,45.22823,36.43907
282,187.37808839215768,312.6315789473684,47.368421052631575,-25.908573,-8.636921,41.929836,32.158916
283,187.37808839215768,331.57894736842104,47.368421052631575,-23.760994,-9.798937,92.222374,31.387026
284,187.37808839215768,350.52631578947364,47.368421052631575,-20.623322,-8.59412,37.666004,30.907635
285,187.37808839215768,9.473684210526315,56.84210526315789,-21.211607,-4.311591,37.157536,36.10946
286,187.37808839215768,28.421052631578945,56.84210526315789,-18.195936,-4.318452,36.80005,37.791428
